Original Sentence,Cleaned Sentence,Predefined Topic,BERTopic Topic,Topic Probability
"IP:	Sí, sí claro para ver si no se había, si no había problemas, si no tenía problemas, ¿verdad",ip claro ver si si problemas si problemas verdad,Challenges and Discrimination / Discriminación y dificultades,9,0.6567740712180778
"IP:	Y en verdad era un placer y era, estaba dispuesto a pasar todo estos problemas",ip verdad placer dispuesto pasar problemas,Challenges and Discrimination / Discriminación y dificultades,9,0.19144845215212447
"No son problemas, pero todos esos cosas que le hacen a uno y que no se siente uno muy bien, pero por la ilusión del trabajo o de… pos del trabajo porque a mí siempre me gustó el trabajo desde que estaba pequeño me gustó el trabajo y me sigue gustando, porque yo no dejo de trabajar ni un día",problemas cosas hacen bien ilusión trabajo pos trabajo siempre gustó trabajo pequeño gustó trabajo sigue gustando dejo trabajar día,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Entonces ya, el [19]57 salimos y ya no pude contratarme el [19]58 por problemas, pues no hubo una manera, entonces hasta el [19]59 que fue cuando vine a caer a Mesilla Farm",entonces 1957 salimos pude contratarme 1958 problemas pues manera entonces 1959 vine caer mesilla farm,Challenges and Discrimination / Discriminación y dificultades,8,0.6541064135147605
"IP:	Pues la mera verdad, pues problemas problemas grandes, no",ip pues mera verdad pues problemas problemas grandes,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Era no, no, nunca tuve problemas yo más grandes problemas nunca los tuve, gracias a Dios",nunca problemas grandes problemas nunca gracias dios,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"IP:	Siempre me pagaron, siempre me pagaron, nunca tuve problemas pa que me pagaran",ip siempre pagaron siempre pagaron nunca problemas pa pagaran,Challenges and Discrimination / Discriminación y dificultades,1,1.0
"LM:	Claro, ¿alguna ocasión sintió usted que lo trataran mal, algo de discriminación",lm claro alguna ocasión sintió usted trataran mal discriminación,Challenges and Discrimination / Discriminación y dificultades,153,0.7602343574521753
"IP:	Pero, lo relacionado con americano no, nunca tuve yo problemas con los americanos",ip relacionado americano nunca problemas americanos,Challenges and Discrimination / Discriminación y dificultades,18,0.29444821707819435
"Los departamentos donde que pertenecía la carta, ningún problema, jamás tuve problemas, pero es muy duro",departamentos pertenecía carta ningún problema jamás problemas duro,Challenges and Discrimination / Discriminación y dificultades,13,0.9467652426650408
"MP:	Y ahí, ¿no les hacían exámenes médicos o exámenes, por ejemplo, de las manos o a ver si no eran gente viciosa o malvada o algo, que vinieran a dar problemas",mp ahí hacían exámenes médicos exámenes ejemplo manos ver si gente viciosa malvada vinieran dar problemas,Challenges and Discrimination / Discriminación y dificultades,90,0.5494713699478441
"Nunca hubo problemas por lo de la ropa ni nada de eso, herramienta no, no pos, ¿para qué traía uno herramienta",nunca problemas ropa herramienta pos traía herramienta,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"ID:	Yo nunca tuve problemas, ni uno, ni un cheque me… Que todos llegaron, en una palabra, tuve suerte gracias a Dios, todos llegaron muy bien",id nunca problemas cheque llegaron palabra suerte gracias dios llegaron bien,Challenges and Discrimination / Discriminación y dificultades,51,0.9891882768181763
"MP:	Entonces usted nunca tuvo problemas en cuanto al dinero, ¿no",mp entonces usted nunca problemas cuanto dinero,Challenges and Discrimination / Discriminación y dificultades,1,1.0
"MP:	Y por ejemplo, ahí que se tomaban sus cervecitas, ¿no tenían problemas con el patrón",mp ejemplo ahí tomaban cervecitas problemas patrón,Challenges and Discrimination / Discriminación y dificultades,62,0.2980116303369907
"Ya las gentes, las señoritas de ahí empleadas, nos pasaban, nos conocían, no había problemas todo",gentes señoritas ahí empleadas pasaban conocían problemas,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Yo creo no hay derecho y…  MP:	Y entonces ahí siempre pues puro español, o sea nunca tuvo problemas en cuanto al lenguaje que no…  JG:	No, era, porque todos estos hablaban español los que manejaban ahí el Río Vista ahí, puro español",creo derecho mp entonces ahí siempre pues puro español nunca problemas cuanto lenguaje jg hablaban español manejaban ahí río vista ahí puro español,Challenges and Discrimination / Discriminación y dificultades,36,0.2081162676473333
"MP:	Pero nunca, eso ha ocasionado que usted tenga problemas con los rancheros",mp nunca ocasionado usted problemas rancheros,Challenges and Discrimination / Discriminación y dificultades,0,0.6297431054167211
BM:	Did you have any complaints about discrimination against the braceros by any of the local farmers,bm complaints discrimination braceros local farmers,Challenges and Discrimination / Discriminación y dificultades,0,1.0
"JC:	Sí pos, casi lo más me tocaba con, con dos o con tres, los problemas son cuando ya hay muchos, por cualquier cosa empiezan a dar lata",jc pos casi tocaba dos tres problemas cualquier cosa empiezan dar lata,Challenges and Discrimination / Discriminación y dificultades,32,1.0
"Se pusieron en pláticas, y luego, por la compañía no había problemas, ella estaba dispuesta a darnos lo que nosotros quisiéramos de comer",pusieron pláticas luego compañía problemas dispuesta darnos quisiéramos comer,Challenges and Discrimination / Discriminación y dificultades,3,1.0
VM:	¿Encontró algún tipo de discriminación alguna vez hacia su persona o a sus compañeros,vm encontró algún tipo discriminación alguna vez hacia persona compañeros,Challenges and Discrimination / Discriminación y dificultades,153,1.0
"Ya de ahí arrancaba uno a la ciudad, y a veces ya nos íbamos almorzados, pero luego allá comíamos en algún restaurante, a cualquier restaurante que entrara uno, no había discriminación, ahí nos atendían, nos servían lo que pedíamos, y pagábamos, y luego por la tarde nos íbamos luego al cine, a pasear por ahí",ahí arrancaba ciudad veces íbamos almorzados luego allá comíamos algún restaurante cualquier restaurante entrara discriminación ahí atendían servían pedíamos pagábamos luego tarde íbamos luego cine pasear ahí,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"MP:	Y, ¿usted nunca tuvo problemas con su patrón en cuanto al pago",mp usted nunca problemas patrón cuanto pago,Challenges and Discrimination / Discriminación y dificultades,1,1.0
"MP:	Y tampoco no tuvo problemas en cuanto a que, sí les…  JM:	¿Qué no le llegaba",mp tampoco problemas cuanto jm llegaba,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"JM:	No, no, traté de venirme y ya de residente y le hice la lucha yo de venirme de residente",jm traté venirme residente hice lucha venirme residente,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
Es que el racismo me di cuenta yo que muchas veces uno lo provoca,racismo di cuenta muchas veces provoca,Challenges and Discrimination / Discriminación y dificultades,393,0.9094586436947674
"Pero de todos modos jui a ver si, pa hacerle la lucha",modos jui ver si pa hacerle lucha,Challenges and Discrimination / Discriminación y dificultades,431,1.0
"Le dije: “No señor”, le dije, “no”, le dije, “yo quiero trabajo, quiero regar de noche”, le dije, “yo no quiero ser mayordomo”, le dije, “yo no quiero tener problemas”, le dije",dije señor dije dije quiero trabajo quiero regar noche dije quiero ser mayordomo dije quiero tener problemas dije,Challenges and Discrimination / Discriminación y dificultades,95,1.0
"MP:	Y en cuanto al dinero, ¿también no tuvieron problemas en cuanto al pago, a sus cheques",mp cuanto dinero problemas cuanto pago cheques,Challenges and Discrimination / Discriminación y dificultades,55,0.9442952662383773
"Ese no, con él no teníamos problemas y en tiempo de que no había pisca, pues que era trabajo de raya, también había veces que a las seis y media de la mañana, siete, nos pagaba",problemas tiempo pisca pues trabajo raya veces seis media mañana siete pagaba,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"FC:	Dentro de lo que usted estuvo trabajando ahí, ¿le tocó que los braceros causaran algunos problemas o que hubiera incidentes",fc dentro usted trabajando ahí tocó braceros causaran problemas incidentes,Challenges and Discrimination / Discriminación y dificultades,294,0.3144394985509491
"MG:	Pues como en todas partes, si acaso, se quedaban demasiado tiempo allá o se les vencía el permiso, entonces ya se metían en problemas",mg pues todas partes si acaso quedaban demasiado tiempo allá vencía permiso entonces metían problemas,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Porque tenían ambiciones de ganar un poco más y si no lo podían hacer legalmente, le hacían la lucha por hacerlo, aunque no estuviera legal",ambiciones ganar si podían hacer legalmente hacían lucha hacerlo aunque legal,Challenges and Discrimination / Discriminación y dificultades,100,0.5922746133947355
"NH:	Nomás un día sí tuve problemas, porque salió un conejo, y ahí estaba el patrón Chester Randall, y yo corrí a ver dónde se metía pa agarrarlo, y llegó el patrón, yo pensaba que era el mayordomo, ¿no",nh nomás día problemas salió conejo ahí patrón chester randall corrí ver dónde metía pa agarrarlo llegó patrón pensaba mayordomo,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"MP:	Qué bien, y, ¿usted nunca tuvo problemas con los braceros",mp bien usted nunca problemas braceros,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"Pero así, ya le digo, de los braceros, yo no tengo nada que decir nada, ni el cónsul, yo no, nunca tuve problemas, nomás eso que no firmaron, pero no a mí, sino que éramos miles",así digo braceros decir cónsul nunca problemas nomás firmaron sino miles,Challenges and Discrimination / Discriminación y dificultades,226,0.506532566205348
"XX:	Sí, sí, pos pa hacer dinero, bueno, la lucha se le hace",xx pos pa hacer dinero bueno lucha hace,Challenges and Discrimination / Discriminación y dificultades,1,0.756483030553964
"Si lo dejaba pasar vía libre y si no, pos se regresaba y pa hacerle la lucha, si en eso andaba",si dejaba pasar vía libre si pos regresaba pa hacerle lucha si andaba,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Además yo nunca vi que hubiera discriminación pa, pos sí, pa un bracero no, en ninguna parte",además nunca vi discriminación pa pos pa bracero ninguna parte,Challenges and Discrimination / Discriminación y dificultades,153,0.4665567298839465
"XX:	Sí, claro que nos convenía y no, no, yo discriminación nunca vi, en ninguna parte",xx claro convenía discriminación nunca vi ninguna parte,Challenges and Discrimination / Discriminación y dificultades,153,0.4544807279120024
"Nos regresábamos, íbamos otra vez a hacer la lucha de sembrar allá y nos iba mal y nos regresábamos otra vez de contratados",regresábamos íbamos vez hacer lucha sembrar allá iba mal regresábamos vez contratados,Challenges and Discrimination / Discriminación y dificultades,70,0.7062144404838473
"Un patrón que yo estuve, me hizo mucho la lucha de arreglarme amnistía aquí y no quise",patrón hizo lucha arreglarme amnistía aquí quise,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Empezó a perderse la money order, a haber dificultades allá para cambiar",empezó perderse money order haber dificultades allá cambiar,Challenges and Discrimination / Discriminación y dificultades,1,0.9206248414465854
MP:	Se acabarían los problemas de tantos ilegales y…  RA:	Claro,mp acabarían problemas tantos ilegales ra claro,Challenges and Discrimination / Discriminación y dificultades,100,1.0
"Era una cosa magnífica eso porque ellos se les acababan problemas de la división de la línea, por todos lados",cosa magnífica acababan problemas división línea lados,Challenges and Discrimination / Discriminación y dificultades,13,0.987705205408974
"“No, estamos luchando pa que no den braceros a Estados Unidos hasta que no paguen eso”",luchando pa den braceros unidos paguen,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"CP:	Ahí había algo así, todavía allá había cierta discriminación en ese tiempo en [19]44, [19]45, sí",cp ahí así todavía allá cierta discriminación tiempo 1944 1945,Challenges and Discrimination / Discriminación y dificultades,104,1.0
"Pero no se veía que… Yo no, yo no veía a nada, nada de discriminación así porque tal vez yo no, no estaba ahí con ellos, no me fijaba, nomás de pasada",veía veía discriminación así tal vez ahí fijaba nomás pasada,Challenges and Discrimination / Discriminación y dificultades,153,0.975409990075552
"Y pues sí sé de, se veía en el predio que había todavía esa así, esas épocas donde había discriminación, pero nosotros no, no fuimos, no nos trataron mal",pues sé veía predio todavía así épocas discriminación trataron mal,Challenges and Discrimination / Discriminación y dificultades,153,0.9107589505160164
"CP:	Sí había mayores de edad en esos tiempos pos ya, ya éramos mayores de edad, pero sí, sí se veía cierta discriminación con los negros",cp mayores edad tiempos pos mayores edad veía cierta discriminación negros,Challenges and Discrimination / Discriminación y dificultades,153,0.05279396185495995
"No, si hasta eso nos atendieron muy bien, no, no había problemas de ninguna naturaleza",si atendieron bien problemas ninguna naturaleza,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"Y no, la llevaban muy conmigo, no había problemas, pero sí le entra a uno una tristeza, una nostalgia",llevaban conmigo problemas entra tristeza nostalgia,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
VD:	¿A usted le tocó ver alguna vez que tuviera problemas con la gente de ahí,vd usted tocó ver alguna vez problemas gente ahí,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"JT:	Ah, no, sí, pues muchos todo el tiempo donde quiera mucha gente, mucha gente mejor se detiene por no meterse en problemas nunca",jt ah pues tiempo quiera mucha gente mucha gente mejor detiene meterse problemas nunca,Challenges and Discrimination / Discriminación y dificultades,2,0.7676915408131322
"VD:	Y mientras estaba por acá, ¿alguna vez le tocó algún problema de discriminación cuando andaba usted en los pueblos o que entraba en las tiendas o cuando tenía que tratar con la gente de por acá",vd mientras acá alguna vez tocó algún problema discriminación andaba usted pueblos entraba tiendas tratar gente acá,Challenges and Discrimination / Discriminación y dificultades,153,0.470251876013723
"No me trató mal nunca, nunca tuve yo problemas de ninguno con él, no me mandaba, no, no me ordenaba nada, así nomás cuando de a tiro se me cerraba a mí el mundo, pos yo, tenía que pregon[tar], consultarlo con él",trató mal nunca nunca problemas ninguno mandaba ordenaba así nomás tiro cerraba mundo pos pregontar consultarlo,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"Y, ¿nunca le tocó sentir ahí discriminación, señor Samuel",nunca tocó sentir ahí discriminación señor samuel,Challenges and Discrimination / Discriminación y dificultades,153,0.4575819183347674
"SC:	 Eso sí tuvieron problema, yo nunca tuve, pero sí oía yo los problemas ahí",sc problema nunca oía problemas ahí,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"Trabajar, sí, eso sí, pero problemas yo no, no tuve porque no los busqué y luego me ponía a pensar también",trabajar problemas busqué luego ponía pensar,Challenges and Discrimination / Discriminación y dificultades,25,0.7609228517035735
"En México, entonces no había, no había problemas para hacérselo entender con la gente",méxico entonces problemas hacérselo entender gente,Challenges and Discrimination / Discriminación y dificultades,24,0.5424836416495273
"VD:	Y, ¿alguna vez se encontró usted con algún problema de discriminación, por ejemplo",vd alguna vez encontró usted algún problema discriminación ejemplo,Challenges and Discrimination / Discriminación y dificultades,153,1.0
"Eso era todo lo que, pero por otra parte pues no, hasta eso nunca lo llegaron a tratar mal, no hubo ninguna discriminación ni nada de…  VD:	Y con sus mayordomos, ¿cómo, cómo los trataban",parte pues nunca llegaron tratar mal ninguna discriminación vd mayordomos cómo cómo trataban,Challenges and Discrimination / Discriminación y dificultades,153,0.40288485266513846
"Te ofendían, pero nomás, uno por no hacerles caso, pos se quita uno de problemas, ¿vedá",ofendían nomás hacerles caso pos quita problemas vedá,Challenges and Discrimination / Discriminación y dificultades,13,0.8954003766431349
"A veces sí, uno trabajando así se muere uno de hambre, allá si no haces otra lucha, ¿vedá",veces trabajando así muere hambre allá si haces lucha vedá,Challenges and Discrimination / Discriminación y dificultades,3,0.9787391421029304
"Oiga y, ¿usted alguna vez tuvo problemas allá con, que en los lugares, pues… A ver, déjeme preguntarle antes, ¿en sus días libres qué hacía, don Felipe",oiga usted alguna vez problemas allá lugares pues ver déjeme preguntarle días libres hacía felipe,Challenges and Discrimination / Discriminación y dificultades,5,0.8120821148811426
"Y hacía yo la lucha, pero con perdón de usted, al comer se me volvía la, lo que comía",hacía lucha perdón usted comer volvía comía,Challenges and Discrimination / Discriminación y dificultades,3,1.0
"Quisiera yo que el presidente dijera, así como dice en la televisión a veces, que él resuelve muchos problemas",quisiera presidente dijera así dice televisión veces resuelve problemas,Challenges and Discrimination / Discriminación y dificultades,192,0.7249404567569849
"La arreglábamos cuando se nos descomponía, pero así rápido, a la máquina o a la cosa del hilo, luego luego, nosotros no teníamos problemas, éramos todo inteligencia en ese tiempo",arreglábamos descomponía así rápido máquina cosa hilo luego luego problemas inteligencia tiempo,Challenges and Discrimination / Discriminación y dificultades,63,0.16321133038605126
"No, no, no le digo que es de él, es de ella, pero si él se, se porta bien, yo creo que no va a haber problemas",digo si porta bien creo va haber problemas,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Y, pero sí lo invitamos allí a comer, pero como le daba pena que no podía cooperar, le hacía la lucha a los chales",invitamos allí comer daba pena podía cooperar hacía lucha chales,Challenges and Discrimination / Discriminación y dificultades,3,1.0
"Bueno, yo le he hecho lucha a arreglarle que venga para acá unos días y no ha podido",bueno hecho lucha arreglarle venga acá días podido,Challenges and Discrimination / Discriminación y dificultades,5,1.0
"Pero hicimos últimamente dos veces lucha de mi mamá, a ver si la traíamos y no pudimos, ya mejor nos sosegamos",hicimos últimamente dos veces lucha mamá ver si traíamos pudimos mejor sosegamos,Challenges and Discrimination / Discriminación y dificultades,31,1.0
"Sacábamos nuestro número social y luego nos metía a trabajar donde trabajaba él, una planta de concretos",sacábamos número social luego metía trabajar trabajaba planta concretos,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Y luego le volví a hacer la lucha, le borré y luego me la volvieron a rayar",luego volví hacer lucha borré luego volvieron rayar,Challenges and Discrimination / Discriminación y dificultades,128,0.6546991305237944
"JS:	Pues daba tristeza porque pues decía uno: “Pues por venir a luchar aquí para ver si hace uno algo, ve el desprecio de la gente”",js pues daba tristeza pues decía pues venir luchar aquí ver si hace desprecio gente,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Trabajábamos ahí juntos, yo nunca tuve problemas con ninguno",trabajábamos ahí juntos nunca problemas ninguno,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"O cualquier cosa, alguna cosa así, pero esos eran los que tenían problemas",cualquier cosa alguna cosa así problemas,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"Y por eso casi la gente trataba de no tener problemas con los cocineros, para que no hubiera problemas",casi gente trataba tener problemas cocineros problemas,Challenges and Discrimination / Discriminación y dificultades,3,1.0
"Y ahí a platicar con uno que cómo trataban a uno, que si no había problemas y eso",ahí platicar cómo trataban si problemas,Challenges and Discrimination / Discriminación y dificultades,13,0.8651615259586172
"Nomás que a veces llegaba uno a comer ahí y sí lo atendían a uno, nunca hubo problemas",nomás veces llegaba comer ahí atendían nunca problemas,Challenges and Discrimination / Discriminación y dificultades,3,1.0
"VD:	Y, ¿se acuerda en qué otra forma sentía usted esa discriminación, don José",vd acuerda forma sentía usted discriminación josé,Challenges and Discrimination / Discriminación y dificultades,153,0.0909860146365154
"JS:	Pues fue bonito porque estaba uno joven, o sea que no tenía uno tantos problemas",js pues bonito joven tantos problemas,Challenges and Discrimination / Discriminación y dificultades,109,0.253301662471914
"JZ:	No, pos sí, pos sí la pasábamos bien, sí, todo el tiempo, no teníanos problemas",jz pos pos pasábamos bien tiempo teníanos problemas,Challenges and Discrimination / Discriminación y dificultades,13,0.680267738360983
"Y ahí bueno, ahí estuve bien y nunca tuve problemas",ahí bueno ahí bien nunca problemas,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"VD:	Y alguna vez, don Miguel, ¿le tocó a usted algún incidente de discriminación allá",vd alguna vez miguel tocó usted algún incidente discriminación allá,Challenges and Discrimination / Discriminación y dificultades,153,1.0
"VM:	Bueno, a veces este, le hacía la lucha de plantar arroz, porque antes aquí plantaban arroz y sí plantaba",vm bueno veces hacía lucha plantar arroz aquí plantaban arroz plantaba,Challenges and Discrimination / Discriminación y dificultades,284,0.4122657470657216
"Y yo aprendí un poquito después de que me casé, aprendí algo porque me hacía falta y le hice [la] lucha y ya aprendí tantito, pero no fui a la escuela yo",aprendí poquito después casé aprendí hacía falta hice lucha aprendí tantito escuela,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Yo no iba enlistado pero pos íbamos a hacer la lucha y que nombran a un Vicente Ayala y ahí que me meto, nomás a ver si pegó, ¿no",iba enlistado pos íbamos hacer lucha nombran vicente ayala ahí meto nomás ver si pegó,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"“Doscientos veinticinco”, le digo, “y así entré y usted sabe que uno le hace la lucha pues y así le hice y así entré y agarré trabajo aquí”",doscientos veinticinco digo así entré usted sabe hace lucha pues así hice así entré agarré trabajo aquí,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Pero ya no le hice la lucha, pos cuesta lana también, ¿verdá",hice lucha pos cuesta lana verdá,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"No, pero hay veces que los $12 pesos no los tenía y ya empezaba uno con problemas: “No, pos vámonos a otro lado”",veces 12 pesos empezaba problemas pos vámonos lado,Challenges and Discrimination / Discriminación y dificultades,308,1.0
"En realidad tuve muchos problemas con esos señores, los mismos mexicanos se sienten pues muy grandes allá, ¿no",realidad problemas señores mismos mexicanos sienten pues grandes allá,Challenges and Discrimination / Discriminación y dificultades,24,0.5306145376828879
"BV:	Bueno, yo sabía precisamente que tenían problemas, mis compatriotas tenían problemas muy duros precisamente por la, por la este, el grado de escolaridad, que la mayor parte eran este, analfabetos casi",bv bueno sabía precisamente problemas compatriotas problemas duros precisamente grado escolaridad mayor parte analfabetos casi,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"BV:	No, no hubo problemas así mayores como para llegar a este, al consulado",bv problemas así mayores llegar consulado,Challenges and Discrimination / Discriminación y dificultades,362,1.0
Los problemas los resolvíamos prácticamente ahí con los dirigentes ahí de la comisaría,problemas resolvíamos prácticamente ahí dirigentes ahí comisaría,Challenges and Discrimination / Discriminación y dificultades,13,0.8801395368062999
"VD:	¿Recuerda algún problema de discriminación en algún lugar, que no les hubieran permitido el paso en algún restaurante",vd recuerda algún problema discriminación algún lugar permitido paso algún restaurante,Challenges and Discrimination / Discriminación y dificultades,153,0.39213794453176876
"BV:	Pues me pasó esto, un caso de discriminación muy notorio",bv pues pasó caso discriminación notorio,Challenges and Discrimination / Discriminación y dificultades,153,0.9214419225208221
"Gente ranchera y entonces hubo, noté yo una discriminación ahí en el tren, con personal del tren, personal de la raza negra precisamente y nos quería bajar",gente ranchera entonces noté discriminación ahí tren personal tren personal raza negra precisamente quería bajar,Challenges and Discrimination / Discriminación y dificultades,14,0.6722126390953299
"BV:	Ay, Dios mío, esos problemas, me daban ganas de regresarme otra vez a Estados Unidos cuando me revolvieron aquí en la frontera de Nogales, me revolvieron todos mis velices, se quedaron con muchas cosas y no solamente una vez, sino que fueron una en Nogales, otra más adelante, otra estación",bv ay dios problemas daban ganas regresarme vez unidos revolvieron aquí frontera nogales revolvieron velices quedaron muchas cosas solamente vez sino nogales adelante estación,Challenges and Discrimination / Discriminación y dificultades,2,0.94601068646027
"VD:	Y de, por ejemplo, cuando usted salía en sus ratos libres ahí en Texas, que iba a los pueblitos cerca y eso, ¿nunca tuvieron problemas de como, como incidentes racistas",vd ejemplo usted salía ratos libres ahí texas iba pueblitos cerca nunca problemas incidentes racistas,Challenges and Discrimination / Discriminación y dificultades,16,0.11120031673292498
"Y, y le hacía uno la lucha que lo apuntaran en las listas pa…  VD:	Para ver si lo…  GC:	Para ver si…  VD:	Ándele",hacía lucha apuntaran listas pa vd ver si gc ver si vd ándele,Challenges and Discrimination / Discriminación y dificultades,175,0.5235569337593957
", 900 que ha matado el PRI Gobierno desde que empezó la lucha del Frente Cardenista",900 matado pri gobierno empezó lucha frente cardenista,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
VD:	¿Usted nunca tuvo algún problema de discriminación por allá,vd usted nunca algún problema discriminación allá,Challenges and Discrimination / Discriminación y dificultades,153,0.571856255130576
"HM:	Nunca tuve problemas con ellos, con Gustavo, Gustavo era de Zacatecas, era el que le digo que tenía cuatro o cinco hijos",hm nunca problemas gustavo gustavo zacatecas digo cuatro cinco hijos,Challenges and Discrimination / Discriminación y dificultades,94,0.41550642802986476
"VD:	Y, ¿alguna vez le explicaron cuando se contrató con quién podía ir si tenía problemas",vd alguna vez explicaron contrató quién podía ir si problemas,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
"Pero luego empezó la política y a mí nunca me ha gustado tener problemas, porque la señora yo no sé si sea o no sea cierto, pero a uno de los gerentes que estuvo lo metieron a la cárcel hasta la Peni[tenciaría] porque supuestamente andaba con él",luego empezó política nunca gustado tener problemas señora sé si cierto gerentes metieron cárcel penitenciaría supuestamente andaba,Challenges and Discrimination / Discriminación y dificultades,125,0.4930484817985814
"HM:	Nunca tuve problemas y a la hora que yo le decía vámonos, me hacía caso",hm nunca problemas hora decía vámonos hacía caso,Challenges and Discrimination / Discriminación y dificultades,13,1.0
"Sí, pero es normal, ahorita últimamente, bueno, el terreno lo conservo, ahorita mi hermano lo siembra porque yo ya tengo pos problemas de salud, insuficiencia renal",normal ahorita últimamente bueno terreno conservo ahorita hermano siembra pos problemas salud insuficiencia renal,Challenges and Discrimination / Discriminación y dificultades,7,1.0
"¿Usted nunca tuvo algún problema, señor Gregorio, de discriminación, por allá en el tiempo que estuvo, pues cuando iba a los restaurantes o de otros norteamericanos",usted nunca algún problema señor gregorio discriminación allá tiempo pues iba restaurantes norteamericanos,Challenges and Discrimination / Discriminación y dificultades,153,0.34743370635367754
"Claro que la discriminación, si en aquel entonces, o a la mera hora, ¿no",claro discriminación si aquel entonces mera hora,Challenges and Discrimination / Discriminación y dificultades,153,0.8745335621181318
"No, no a veces la dificultad, bueno yo lo vi… Bueno, en lo que corresponde a, tanto a mí como, tal vez a la… Perfecto como no lo vi, pero los años que, dos años que estuve con él, ni él ni yo tuvimos problemas con los compañeros",veces dificultad bueno vi bueno corresponde tal vez perfecto vi años dos años problemas compañeros,Challenges and Discrimination / Discriminación y dificultades,98,0.44218445077028906
"Claro que pues le digo, uno era el que buscaba los problemas si alguna vez llegaba a intervenir el americano, pero porque algún mexicano de todas maneras había cometido un error, de esos errores que pues en realidad a veces pues son malos, ¿no",claro pues digo buscaba problemas si alguna vez llegaba intervenir americano algún mexicano todas maneras cometido error errores pues realidad veces pues malos,Challenges and Discrimination / Discriminación y dificultades,24,0.5993149343609445
"Pasaba uno y ora, tonces me dieron ésta y ya con esto pal siguiente año, pos la presenté y menos problemas",pasaba ora tonces dieron ésta pal siguiente año pos presenté menos problemas,Challenges and Discrimination / Discriminación y dificultades,41,1.0
"VD:	Y con los otros compañeros de ahí del campo, pues cuando es mucha gente a veces hay fricciones, a veces hay dificultades",vd compañeros ahí campo pues mucha gente veces fricciones veces dificultades,Challenges and Discrimination / Discriminación y dificultades,2,0.7891369602594459
"No había problemas con los demás y como le digo, eran varios jefes o digamos mayordomos",problemas demás digo varios jefes digamos mayordomos,Challenges and Discrimination / Discriminación y dificultades,294,0.27263853492070084
"VD:	Pero en los chiquitos donde usted estuvo, ¿no tuvo problemas con otros trabajadores o con el mayordomo",vd chiquitos usted problemas trabajadores mayordomo,Challenges and Discrimination / Discriminación y dificultades,294,0.4340825481059904
"Y principalmente yo me di cuenta, en el estado de Texas hay mucha discriminación",principalmente di cuenta texas mucha discriminación,Challenges and Discrimination / Discriminación y dificultades,16,0.11429667898405761
VD:	¿Usted llegó a tener problemas ahí con la gente,vd usted llegó tener problemas ahí gente,Challenges and Discrimination / Discriminación y dificultades,13,0.7617740791807109
"Creo que le haigan dado mejor trato en ese tiempo que después ya hasta que… digo, le hacían problemas a la gente después, ¿no",creo haigan dado mejor trato tiempo después digo hacían problemas gente después,Challenges and Discrimination / Discriminación y dificultades,-1,0.0
VD:	¿Nunca tuvo problemas de discriminación o de racismo por allá,vd nunca problemas discriminación racismo allá,Challenges and Discrimination / Discriminación y dificultades,153,0.0763742965826695
"Y si te iba, a ver si a la otra, y a ver si a la otra y esa era la lucha de todos, todos los que íbamos",si iba ver si ver si lucha íbamos,Challenges and Discrimination / Discriminación y dificultades,431,0.9808282404913872
"HL:	Nací en su poder, pero en eso tuvieron problemas con mi mamá, se separaron",hl nací poder problemas mamá separaron,Challenges and Discrimination / Discriminación y dificultades,31,0.975133422249695
"VD:	Y, ¿ahí nunca tuvo algún problema en Arkansas de discriminación, señor",vd ahí nunca algún problema arkansas discriminación señor,Challenges and Discrimination / Discriminación y dificultades,153,0.49713165597505987
