Original Sentence,Cleaned Sentence,Predefined Topic,BERTopic Topic,Topic Probability
"Limpiamos, pero en un ratito todos, setenta y tres trabajaron muy bien, dos hermanos eran los que no me querían",limpiamos ratito setenta tres trabajaron bien dos hermanos querían,Background / Antecedentes,7,1.0
"FG:	Well, he was a farmer, and he was born and raised in the Lower Valley",fg well farmer born raised lower valley,Background / Antecedentes,0,0.9950902249947091
Were you the only one in your family that got involved with the Bracero program,one family got involved bracero program,Background / Antecedentes,-1,0.0
"I used to do the processing of the micas, they used to call micas, where you would keep all the information, who they were, and all this typing that we need to find out, as far as the original contract, while entering the United States was necessary for them to have in file",used processing micas used call micas would keep information typing need find far original contract entering united states necessary file,Background / Antecedentes,4,0.5132586531155189
"FG:	At this time, I don’t really recall whether we required to have that information, but I do recall long lines of men standing right in front while we were typing and getting all that information as to who they were, where were they born, and every other detail that the form required",fg time dont really recall whether required information recall long lines men standing right front typing getting information born every detail form required,Background / Antecedentes,430,0.909252267836686
"FG:	I worked at home, I mean, I was living at home with my parents in the Lower Valley",fg worked home mean living home parents lower valley,Background / Antecedentes,-1,0.0
"Was there any kind of job relationship, like the Mexican government also wanted to take the lead in the working conditions of the—  FG:	I have no idea; I am not familiar with that",kind job relationship like mexican government also wanted take lead working conditions fg idea familiar,Background / Antecedentes,-1,0.0
"FG:	We all worked like family, we all got to know each other, just joined for coffee, ten o’clock breaks",fg worked like family got know joined coffee ten oclock breaks,Background / Antecedentes,29,0.32723258418999623
"I don’t believe that I ever saw a bracero feeling out of place, at least that was my concept, that’s what I felt, that it was like a family",dont believe ever saw bracero feeling place least concept thats felt like family,Background / Antecedentes,29,0.7724557890999126
Some of them wanted to talk to you and tell you about their family back in Mexico or give you stories,wanted talk tell family back mexico give stories,Background / Antecedentes,81,0.6550559827739562
"Todos quieren, la mayoría tienen ya educación que pueden conseguir otros trabajos y este es lo peor que hay, así es que pa el que tenga educación no va a ir a piscar algodón, ¿no",quieren mayoría educación pueden conseguir trabajos peor así pa educación va ir piscar algodón,Background / Antecedentes,6,0.5477309795841752
"MP:	Bien, quisiera que me platicara acerca de su familia, de su niñez, sus papás, ¿a qué se dedicaban sus papás",mp bien quisiera platicara acerca familia niñez papás dedicaban papás,Background / Antecedentes,-1,0.0
"Eran dos hermanas y tres hermanos y ya, ya ahorita ya nomás quedamos dos hombres y una mujer, quedamos tres",dos hermanas tres hermanos ahorita nomás quedamos dos hombres mujer quedamos tres,Background / Antecedentes,7,1.0
"Y más adentro así ya donde había oficinas que arreglaba uno más cosas, como ya dónde vivía, la dirección, todo eso, a quién le iba, pos sí a escribir, hijos, las esposas, sus padres así cuando ya pasara uno",adentro así oficinas arreglaba cosas dónde vivía dirección quién iba pos escribir hijos esposas padres así pasara,Background / Antecedentes,262,0.6688748496947452
"Y ahí ya, sí pero aquí pos la dirección de allá y los nombres así al… Fuera casado, la esposa o los padres, a ver alguien, porque también teníamos muy buena aseguranza en caso de algún accidente",ahí aquí pos dirección allá nombres así casado esposa padres ver alguien buena aseguranza caso algún accidente,Background / Antecedentes,12,1.0
"Como un compañero de nosotros se mató en el trabajo allá, toda la familia recibieron muncho dinero le mandaron",compañero mató trabajo allá toda familia recibieron muncho dinero mandaron,Background / Antecedentes,-1,0.0
"Avisaron a su familia y ahí descubrieron, pos sí, porque traía, pos traen todos papeles de uno",avisaron familia ahí descubrieron pos traía pos traen papeles,Background / Antecedentes,29,0.6161471140564502
"Descubrieron la dirección de él y de los familiares, entonces ya le, pos sí más o menos",descubrieron dirección familiares entonces pos menos,Background / Antecedentes,29,0.4076447646765521
"Pero pos así porque algunas veces, pos dimos más o menos cuenta que sí le había, sí le había ido más o menos bien, o sea a la familia",pos así veces pos dimos menos cuenta ido menos bien familia,Background / Antecedentes,29,0.6000292105450097
"Fíjese que ahí en, al pasar por la estación se llama, bueno la Estación Fresnillo la llaman, ahí en onde pasaba el tren que estaba más cercas de donde yo vivía, iban pos si le decían a uno que le avisara a uno a sus familiares pa que si querían irse a despedir de uno ahí, de Fresnillo y de Plateros",fíjese ahí pasar estación llama bueno estación fresnillo llaman ahí onde pasaba tren cercas vivía iban pos si decían avisara familiares pa si querían irse despedir ahí fresnillo plateros,Background / Antecedentes,14,0.5708662065664102
MP:	¿Nunca tuvo problemas de que se extraviara el dinero o de que no le llegara a su familia o algo,mp nunca problemas extraviara dinero llegara familia,Background / Antecedentes,223,0.8171949802015849
"Era un pueblo en el estado de California y sabe que yo quería… Entonces todavía tenía mi familia en México porque yo arreglé solo antes, quería entonces arreglarle a mi hijo el mayor pa traérmelo pa ponerlo en la escuela de este me pidieron que le, tenía que ir a hacer una carta al Consulado que estuviera más cercas allá",pueblo california sabe quería entonces todavía familia méxico arreglé solo quería entonces arreglarle hijo mayor pa traérmelo pa ponerlo escuela pidieron ir hacer carta consulado cercas allá,Background / Antecedentes,-1,0.0
"Pero yo me acordaba que en un año atrás había oído platicar yo a unos dos señores que vinieron pa acá que eran, pasaron, más bien hermanos de mi papá",acordaba año atrás oído platicar dos señores vinieron pa acá pasaron bien hermanos papá,Background / Antecedentes,-1,0.0
"GT:	Pues fíjese que una, pos sí le voy a decir, que una cosa, pos una cosa buena, una cosa que me trajo a mí un beneficio bueno porque mire, pos como venía a trabajar, pues vine de allá pa acá, pos decirle mire, me compraba muncha ropa pa mí, le mandaba dinero a mi familia principalmente",gt pues fíjese pos voy decir cosa pos cosa buena cosa trajo beneficio bueno mire pos venía trabajar pues vine allá pa acá pos decirle mire compraba muncha ropa pa mandaba dinero familia principalmente,Background / Antecedentes,-1,0.0
"Cuando me iba, yo llevaba mi dinero también pa un tiempo, mi ropa hasta pa repartirle a la familia así todo, cosa que allá nunca lo podía hacer, ¿cuándo",iba llevaba dinero pa tiempo ropa pa repartirle familia así cosa allá nunca podía hacer cuándo,Background / Antecedentes,223,0.4893634193533595
"Yo soy el mayor de los hombres y una mujer arriba de…  LM:	Muy bien, o sea que usted fue…  IP:	El segundo, en otras palabras soy el mayor de la familia",mayor hombres mujer arriba lm bien usted ip segundo palabras mayor familia,Background / Antecedentes,-1,0.0
Porque habíamos nomás tres familias de Peñas y Millanes y los Millanes se casaron con Peñas y los Peñas con los Millanes,nomás tres familias peñas millanes millanes casaron peñas peñas millanes,Background / Antecedentes,-1,0.0
"IP:	Yo siempre traté de ver por mi familia cuando ya crecí, porque estuvimos en una época que nos movíamos del Rancho de Peña, nos fuimos a Satevó",ip siempre traté ver familia crecí época movíamos rancho peña satevó,Background / Antecedentes,29,0.36493973712541355
"Iban a la escuela, pero estábamos hablando de que mis hermanos todavía estaban pequeños también",iban escuela hablando hermanos todavía pequeños,Background / Antecedentes,7,0.8505543831922788
"Mis hermanos…  LM:	Y descríbame por favor cómo era ese, [El] Trocadero ese…  IP:	[El] Trocadero, bueno pues, El Trocadero es donde está, donde están los doctores, donde están",hermanos lm descríbame favor cómo trocadero ip trocadero bueno pues trocadero doctores,Background / Antecedentes,7,1.0
"La mayor parte, quizás unos dos no, pero los demás sí eran ahí del mismo pueblo, estábamos como en familia",mayor parte quizás dos demás ahí mismo pueblo familia,Background / Antecedentes,29,0.37732408000656587
"IP:	Y sus hermanos, era un familión grande, son diez hermanos",ip hermanos familión grande diez hermanos,Background / Antecedentes,7,1.0
"IP:	Diez hermanos y con todos la llevaba yo bien, con todos los hermanos",ip diez hermanos llevaba bien hermanos,Background / Antecedentes,7,1.0
"Porque necesitaba actas de nacimiento originales, cartas de recomendación de Delicias, carta de recomendación de Meoqui, carta de recomendación de Ciudad Juárez, ya tenía todos los papeles juntos, con excepción de la carta",necesitaba actas nacimiento originales cartas recomendación delicias carta recomendación meoqui carta recomendación ciudad juárez papeles juntos excepción carta,Background / Antecedentes,-1,0.0
LM:	¿Usted regresó en alguna ocasión a México con su familia o ya no regresó,lm usted regresó alguna ocasión méxico familia regresó,Background / Antecedentes,81,0.500151966266286
"Yo regresaba de todos modos cuando estaba aquí arreglado, fui una vez para allá, para con mi familia",regresaba modos aquí arreglado vez allá familia,Background / Antecedentes,29,0.8141710481331934
"IP:	A raíz, sí pues, usted sabe que uno jala a su familia de una manera u otra",ip raíz pues usted sabe jala familia manera u,Background / Antecedentes,29,0.9921212674046431
"Ayudó a los, a traer… Entonces tratamos de yo y otra hermana se casó con uno de aquí y entonces ya fue creciendo más la familia, digamos arreglada",ayudó traer entonces tratamos hermana casó aquí entonces creciendo familia digamos arreglada,Background / Antecedentes,7,1.0
"ID:	Mi familia, pos de cinco hermanos, mi papá trabajaba aquí en el ferrocarril y se puso muy enfermo y a la edad yo de dos años, nos llevaba a Aguascalientes porque presentía que se iba a morir y en realidad pasó eso",id familia pos cinco hermanos papá trabajaba aquí ferrocarril puso enfermo edad dos años llevaba aguascalientes presentía iba morir realidad pasó,Background / Antecedentes,-1,0.0
ID:	Muy poca escuela pero porque trabajaba desde muy chico para ayudar a mis hermanos y a mi mamá,id poca escuela trabajaba chico ayudar hermanos mamá,Background / Antecedentes,-1,0.0
"MP:	Y entonces ya cuando ustedes se vinieron acá a Juárez, ¿vino solo usted o se vino también su familia",mp entonces ustedes vinieron acá juárez vino solo usted vino familia,Background / Antecedentes,29,0.5792991273203575
"MP:	Ahorita que decía del dinero que les descontaban de su cheque, digámoslo así, la comida que les daban, ¿usted tenía comunicación con su familia aquí",mp ahorita decía dinero descontaban cheque digámoslo así comida daban usted comunicación familia aquí,Background / Antecedentes,-1,0.0
"MP:	Y, ¿usted iba con frecuencia ahí a visitar a su familia",mp usted iba frecuencia ahí visitar familia,Background / Antecedentes,29,0.6301602659813432
"MP:	Y, ¿usted fue el único de su familia que se vino para acá",mp usted único familia vino acá,Background / Antecedentes,29,0.5629122640863153
"En Dell City, aquí tuve unos patrones, siendo Texas, unos patrones buenos, la familia Gómez y bueno, muy buenos patrones ahí en Dell City",dell city aquí patrones siendo texas patrones buenos familia gómez bueno buenos patrones ahí dell city,Background / Antecedentes,16,0.3007086754847349
"MP:	O, ¿no se llegó a dar usted cuenta, por ejemplo de braceros que venían con sus esposas o sus familias",mp llegó dar usted cuenta ejemplo braceros venían esposas familias,Background / Antecedentes,-1,0.0
"Ya mis hermanos murieron allá, pero fue la causa de que mi padre se fue a morir allá",hermanos murieron allá causa padre morir allá,Background / Antecedentes,7,0.5872286291180296
"Sus papás, ¿a qué se dedicaban su papá, su mamá, sus hermanos, si tuvo algunos estudios",papás dedicaban papá mamá hermanos si estudios,Background / Antecedentes,-1,0.0
"Y yo, bueno a mi amá, yo por familia de mi amá yo no conocí a nadie, ni abuelos, ni a nadie",bueno amá familia amá conocí nadie abuelos nadie,Background / Antecedentes,171,0.7664492186595678
"Y luego, pos de la familia no, no le puedo decir más porque, porque no conocí, eh",luego pos familia puedo decir conocí eh,Background / Antecedentes,29,0.42089922255430945
"Familiares de mi mamá no conocí a nadie, yo me crié con mi abuelito, él nomás",familiares mamá conocí nadie crié abuelito nomás,Background / Antecedentes,-1,0.0
"MP:	Aquí en, cuando se vinieron ya para acá para, para el Valle de Guadalupe, ¿usted tuvo alguna educación",mp aquí vinieron acá valle guadalupe usted alguna educación,Background / Antecedentes,-1,0.0
"Entonces yo, como yo me llamo José, el 19 de marzo, que había nacido el 19 de marzo, del, de 1924, pero en realidad soy del 2/17/27, ahí dice la cartilla y por eso nosotros, yo me puse así de: “¿Cómo te llamas",entonces llamo josé 19 marzo nacido 19 marzo 1924 realidad 21727 ahí dice cartilla puse así cómo llamas,Background / Antecedentes,114,0.8702082382266405
"Porque antes ya ve que muchos no se daban cuenta ni cuando había nacido uno y como le digo, yo soy huérfano por eso no sabe muy bien la fecha de nacimiento mío",daban cuenta nacido digo huérfano sabe bien fecha nacimiento,Background / Antecedentes,-1,0.0
"porque había gente que ya era ciudadana que vivían ahí, otras familias ahí, en el rancho del melón",gente ciudadana vivían ahí familias ahí rancho melón,Background / Antecedentes,29,0.432027922352933
"“Pues te hubieras casado con una, con una negrita”, dijo, “hubieras arreglado tú aquí”, dijo, “hubieras arreglado, ya te hubieran dado todos tus papeles”, dijo, “o mira, hay una opción”, dijo, “si quieres mira, que aquí tenemos muchos que, se han enlistado a la, pal servicio”, dijo, “en cinco años le dan su ciudadanía”, dijo, “si quieres”, dijo, “te puedo enlistar, nomás que necesitamos el consentimiento de tus padres”",pues casado negrita dijo arreglado aquí dijo arreglado dado papeles dijo mira opción dijo si quieres mira aquí enlistado pal servicio dijo cinco años dan ciudadanía dijo si quieres dijo puedo enlistar nomás necesitamos consentimiento padres,Background / Antecedentes,-1,0.0
"JG:	No, sí no, sí, no…  MP:	Bueno, pues quiero darle las gracias por el tiempo y por haber compartido con nosotros sus experiencias y qué bueno que a usted le funcionó y le funcionó muy bien, pudo salir usted adelante y también su familia",jg mp bueno pues quiero darle gracias tiempo haber compartido experiencias bueno usted funcionó funcionó bien pudo salir usted adelante familia,Background / Antecedentes,321,0.48748673038897744
"JC:	Eh, pos no sé, porque yo quedé solo de muy chico y no sé de mis hermanos ni nada, de nadien",jc eh pos sé quedé solo chico sé hermanos nadien,Background / Antecedentes,7,1.0
"Mis tíos, hermanos de mi mamá fueron los que me ayudaron por eso, hasta que ya la fuimos pasando uno por uno y ya hicimos nuestra vida cada quien",tíos hermanos mamá ayudaron pasando hicimos vida cada,Background / Antecedentes,7,0.7564901049614634
"Y ahí en Cuba, cuando mi papá murió, habríamos algunos quince familias yo creo",ahí cuba papá murió quince familias creo,Background / Antecedentes,-1,0.0
"Y luego en la mañana iban gentes, muy buenas gentes ahí en Durango, iban familias, oiga, pos que: “Véngase cuatro, cinco o seis a almorzar”",luego mañana iban gentes buenas gentes ahí durango iban familias oiga pos véngase cuatro cinco seis almorzar,Background / Antecedentes,39,1.0
", corderitos ahí, veníamos a trabajar y pobres y todo, su familia",corderitos ahí veníamos trabajar pobres familia,Background / Antecedentes,-1,0.0
"JC:	No, no me acuerdo, pos ya…  LM:	Oiga, y, ¿se comunicaba con la familia",jc acuerdo pos lm oiga comunicaba familia,Background / Antecedentes,29,0.6183554907648107
"Entre toda la familia y Eugenio Ramírez, Tomasa Ortiz y así",toda familia eugenio ramírez tomasa ortiz así,Background / Antecedentes,29,0.6266869569017715
"JC:	Pues no, pos tenía a toda la familia chica toda",jc pues pos toda familia chica toda,Background / Antecedentes,29,0.5018906380939517
"Pos ahí era mucha ayuda, ya cuando yo empecé a venir para acá de mojado, ya porque de cuando bracero, pos casi no, todo se fue en mantener la familia",pos ahí mucha ayuda empecé venir acá mojado bracero pos casi mantener familia,Background / Antecedentes,-1,0.0
VM:	¿Me podría hablar de su familia y del lugar donde nació,vm podría hablar familia lugar nació,Background / Antecedentes,435,1.0
"JS:	Cinco hermanos, y dos, y tres hermanas",js cinco hermanos dos tres hermanas,Background / Antecedentes,7,1.0
"JS:	Mis hermanos, el mayor fue Julián, Julián ya murió",js hermanos mayor julián julián murió,Background / Antecedentes,7,1.0
"VM:	Y, ¿en dónde es donde viven sus hermanos y hermanas ahora",vm dónde viven hermanos hermanas ahora,Background / Antecedentes,-1,0.0
"JS:	Mi hermano Manuel y su familia en Ciudad Juárez, Chihuahua, y Carmen mi hermana en Chihuahua, Chihuahua",js hermano manuel familia ciudad juárez chihuahua carmen hermana chihuahua chihuahua,Background / Antecedentes,7,1.0
"VM:	Y, ¿alguno de sus hermanos o algún otro miembro de su familia trabajaron como braceros",vm alguno hermanos algún miembro familia trabajaron braceros,Background / Antecedentes,7,1.0
"VM:	Me podría platicar como de qué origen eran los cocineros, eran como…  JS:	Chinos",vm podría platicar origen cocineros js chinos,Background / Antecedentes,3,0.909599975668785
"Entonces, dijo: “Aquí está, aquí está la dirección, aquí está este cuaderno, con hojas pa que escriban a sus casas, a sus familiares, y aquí están las estampillas”",entonces dijo aquí aquí dirección aquí cuaderno hojas pa escriban casas familiares aquí estampillas,Background / Antecedentes,38,0.694807996437777
"“De que, a ver si, de que no sabemos leer ni escribir, para que a ver si nos hacen favor de hacernos una carta pa mis familiares”",ver si sabemos leer escribir ver si hacen favor hacernos carta pa familiares,Background / Antecedentes,108,0.4639690879708835
"Y ya, les escribía yo, como a unos ocho les mandaba cartas y otros a los hermanos, otros a sus esposas, en distintos lugares, fue cuando hizo erupción el volcán el Paricutín en Michoacán, ¡ah",escribía ocho mandaba cartas hermanos esposas distintos lugares hizo erupción volcán paricutín michoacán ah,Background / Antecedentes,49,0.1774858771960735
"Y usted personalmente, ¿usted se comunicaba con su familia en México",usted personalmente usted comunicaba familia méxico,Background / Antecedentes,81,1.0
"VM:	Y, en las ocasiones en las que fue bracero, ¿nunca visitó a su familia mientras era bracero y regresaba a trabajar",vm ocasiones bracero nunca visitó familia mientras bracero regresaba trabajar,Background / Antecedentes,-1,0.0
"Ya venía descontado, y nos daban el restante para mandarle a la familia, comprar uno sus utensilios, como tu dices, de cepillo pa los dientes, pasta, jabón pal baño y comprar uno que otro articulo en las tiendas que necesitaban, pero en las tiendas del centro, no en la comisarias",venía descontado daban restante mandarle familia comprar utensilios dices cepillo pa dientes pasta jabón pal baño comprar articulo tiendas necesitaban tiendas centro comisarias,Background / Antecedentes,86,0.3793344472615277
"VM:	Y cuando usted mandaba dinero a su familia en México, ¿cómo era que enviaba el dinero",vm usted mandaba dinero familia méxico cómo enviaba dinero,Background / Antecedentes,-1,0.0
"Lo meten en una carta que les registra ahí el correo y les llega exactamente allá a sus familiares lo que manden, los dólares que manden, $5, $10, lo que manden",meten carta registra ahí correo llega exactamente allá familiares manden dólares manden 5 10 manden,Background / Antecedentes,77,0.7049115037403078
"Renunciable, quiere decir que cuando regresaba ya a mi lugar de origen, renunciaba el permiso, que si todavía me quedaba para gozar tiempo de permiso, pero como llegaba uno muy limitado, no traía dinero pa vacacionar, luego luego se reportaba pa trabajar",renunciable quiere decir regresaba lugar origen renunciaba permiso si todavía quedaba gozar tiempo permiso llegaba limitado traía dinero pa vacacionar luego luego reportaba pa trabajar,Background / Antecedentes,4,0.6632291098133338
"JS:	Sí, pues yo creo lo que hacía cada bracero de los que regresábamos, nos poníamos a trabajar donde teníamos el trabajo de regla, contratado como yo con ferrocarril, a vivir con mi familia, ahí en, como yo en la ciudad de Chihuahua y a convivir ahí con mi familia",js pues creo hacía cada bracero regresábamos poníamos trabajar trabajo regla contratado ferrocarril vivir familia ahí ciudad chihuahua convivir ahí familia,Background / Antecedentes,15,0.11496590977140973
"JS:	No pos, todos los que nos contratábamos era en beneficio, buscar un beneficio para su familia, de ganar un centavo más",js pos contratábamos beneficio buscar beneficio familia ganar centavo,Background / Antecedentes,223,0.5839733841500543
"Barriles de cerveza, baile para toda la familia ferrocarrilera, nos rentaban salón, ya fuera en el Casino Alianza, en el Capri, hay como unos tres salones, que a los tres fuimos, un año en uno",barriles cerveza baile toda familia ferrocarrilera rentaban salón casino alianza capri tres salones tres año,Background / Antecedentes,243,0.49641806788794074
Y entonces rentaban y ahí se invitaba a todas las familias,entonces rentaban ahí invitaba todas familias,Background / Antecedentes,29,0.7610052855369136
"Yo llevé a mi señora y a mis hijos a la fiesta, y ahí había muchos refrescos para la familia y, comida, cazuelones mandábamos a hacer",llevé señora hijos fiesta ahí refrescos familia comida cazuelones mandábamos hacer,Background / Antecedentes,3,0.9265713847570548
"Le dábamos buen festejo a la familia, baile y cena",dábamos buen festejo familia baile cena,Background / Antecedentes,203,0.11607638164187828
"Y todo lo demás se pagaba, la música, la comida, el salón que se rentaba pal baile y todo se pagaba y la familia quedaba muy contenta, porque toda la familia, los familiares, esposa, hijos y familiares de la esposa del trabajador",demás pagaba música comida salón rentaba pal baile pagaba familia quedaba contenta toda familia familiares esposa hijos familiares esposa trabajador,Background / Antecedentes,223,0.8056743967043651
"As I said, either they had a complaint, or they wanted him to do some connection with his family and their family in Mexico, or they just wanted to speak to him for whatever personal reasons they might have, which he did",said either complaint wanted connection family family mexico wanted speak whatever personal reasons might,Background / Antecedentes,81,0.4710833195089592
"LG: 	I think it’s an excellent program, like I was telling you before, that it helps everyone involved, it makes for good relationships between Mexico and the United States, it helps the farmer harvest his crops, it helps the bracero earn some capital, so that he can take it home to his family, it helps the economy of the town or the city, wherever this bracero program is taking place",lg think excellent program like telling helps everyone involved makes good relationships mexico united states helps farmer harvest crops helps bracero earn capital take home family helps economy town city wherever bracero program taking place,Background / Antecedentes,-1,0.0
"MP:	Y quisiera que me contara un poco de su niñez, de su familia, de sus papás, sus hermanos…  JM:	Mi padre pos era un trabajador, era artesano, era zapatero",mp quisiera contara niñez familia papás hermanos jm padre pos trabajador artesano zapatero,Background / Antecedentes,316,1.0
"Muy buenas personas, muy buenas personas esa familia y inclusive me mandaron fotografías de los hijos ya cuando yo estaba aquí en, cuando me regresé",buenas personas buenas personas familia inclusive mandaron fotografías hijos aquí regresé,Background / Antecedentes,29,0.3699142378032806
"MP:	Ah qué bien, y, ¿también la familia del ranchero se portaba bien con ustedes",mp ah bien familia ranchero portaba bien ustedes,Background / Antecedentes,-1,0.0
"También quisiera que me platicara un poco acerca de lo que fue su niñez, ¿sus papás, a qué se dedicaban, sus hermanos",quisiera platicara acerca niñez papás dedicaban hermanos,Background / Antecedentes,316,1.0
"Nos queda una hermana nomás y dos hermanos, es todo lo que me queda ya nomás",queda hermana nomás dos hermanos queda nomás,Background / Antecedentes,7,1.0
"Y luego compró otro en Arizona y me dijo que me tenía que ir para allá y le dije que no, que hasta allá no lo seguía porque yo tenía que mantener mis padres y pa ir hasta allá estaba muy lejos pa venir cada quince días a dejarles pa su comida y por eso no, no me jui, mandó a otros",luego compró arizona dijo ir allá dije allá seguía mantener padres pa ir allá lejos pa venir cada quince días dejarles pa comida jui mandó,Background / Antecedentes,66,0.2987968507038088
"Yo casi no iba para allá, alcabo ellos me dicen como están y todo, mis padres",casi iba allá alcabo dicen padres,Background / Antecedentes,263,0.6895083704711035
"Pero acá de Esperanza sí venía cada ocho días, a ver a mis padres y de Dell City, pos sí, ya cada quince días o al mes, según el trabajo",acá esperanza venía cada ocho días ver padres dell city pos cada quince días mes según trabajo,Background / Antecedentes,49,0.43782385784259653
", y ahí ya nomás me faltó casarme con la hija de él, (risas) para ser de la familia",ahí nomás faltó casarme hija risas ser familia,Background / Antecedentes,12,0.8810357889924512
"Y luego, pues como están, pos era una cola y estaban mis hermanos ahí adelante, adelantito y amigos y yo dije: “Pos no, pos ni, no, yo creo ni voy a entrar, no”",luego pues pos cola hermanos ahí adelante adelantito amigos dije pos pos creo voy entrar,Background / Antecedentes,17,0.6467073614218918
"Ahí nacieron las hijas y después andaban en el azadón, con nosotros ahí y ese era, era hasta familiar de unas de las muchachas esas y la señora esa",ahí nacieron hijas después andaban azadón ahí familiar unas muchachas señora,Background / Antecedentes,12,0.5682545017468623
"(risas)  MP:	Sí, porque yo me he dado cuenta, muchos, señores, que los rancheros le han dicho: “No, pues yo te arreglo, quédate aquí, te traes a tu familia”",risas mp dado cuenta señores rancheros dicho pues arreglo quédate aquí traes familia,Background / Antecedentes,-1,0.0
"MG:	Sí, yo sí, lo que onde, onde estuve mal fue que no le arreglé a mi familia, a mis hijos, ahí es dónde estuve mal, tuve la falla",mg onde onde mal arreglé familia hijos ahí dónde mal falla,Background / Antecedentes,-1,0.0
"Hasta eso yo la respeté mucho a ella y todo y es más, pues ella estaba viviendo aparte de sus padres, con sus hijos, tiene dos hijas y dos hijos",respeté pues viviendo aparte padres hijos dos hijas dos hijos,Background / Antecedentes,-1,0.0
"Le dije: “Pero no nos vamos a casar así nomás”, le dije, “primeramente tenemos que hablarle, tengo que hablar con tus padres”, le dije, “ta bien que ya eres viuda y todo, pero tienes tus padres”, le dije, “todavía”",dije vamos casar así nomás dije primeramente hablarle hablar padres dije ta bien viuda padres dije todavía,Background / Antecedentes,12,1.0
Le dije: “Y el día julano voy a ir y vamos a ir con tus padres”,dije día julano voy ir vamos ir padres,Background / Antecedentes,5,1.0
"FC:	Y su educación formal la recibió, ¿dónde, señor",fc educación formal recibió dónde señor,Background / Antecedentes,42,0.5983925665797641
"Vivía en el Hotel San Antonio como un año, bueno, un mes y medio, dos meses, mientras conseguía casa y me traje a mi familia",vivía hotel san antonio año bueno mes medio dos meses mientras conseguía casa traje familia,Background / Antecedentes,123,0.7272354151084551
"Y pues desgraciadamente en ese tiempo no quise yo entonces, porque no había la facilidad para la educación de mis hijos",pues desgraciadamente tiempo quise entonces facilidad educación hijos,Background / Antecedentes,-1,0.0
"Entonces mi esposa, mi primera esposa era americana también, de nacimiento, pero era de padres este, mexicanos, eran de Nueva York",entonces esposa primera esposa americana nacimiento padres mexicanos nueva york,Background / Antecedentes,81,0.9120798239493189
"Una persona que se desplaza de una ciudad y su familia y todo lo demás, es una persona muy positiva porque está buscando mejorar",persona desplaza ciudad familia demás persona positiva buscando mejorar,Background / Antecedentes,29,0.48758087456692517
"Durante ese tiempo pues naturalmente que pues, estaba yo joven, mi familia estaba más o menos bien, estaba yo trabajando intensamente pero este, teníamos salud y teníamos todo lo que necesitáramos",tiempo pues naturalmente pues joven familia menos bien trabajando intensamente salud necesitáramos,Background / Antecedentes,-1,0.0
"Pero ha separado familias y eso es lo que no debe de ser, la cuestión social no está balanceada",separado familias debe ser cuestión social balanceada,Background / Antecedentes,29,0.5293813232545053
"Pero debe de ser un sistema por medio del cual se hace por un tiempo determinado y tiene que salir la persona a regresarse y cuando termine ese contrato y en esa forma, no separamos a las familias",debe ser sistema medio hace tiempo determinado salir persona regresarse termine contrato forma separamos familias,Background / Antecedentes,29,0.42659609671906285
"Porque eso es lo más importante, ahorita lo que está sucediendo es que mucha gente ha venido y se va quedando, pues van formando otra familia y la que sufre es la familia que va quedando allá",importante ahorita sucediendo mucha gente venido va quedando pues van formando familia sufre familia va quedando allá,Background / Antecedentes,29,0.7539261965391745
"L MC:	Ella era originaria de Lagos de Moreno, según las pláticas",l mc originaria lagos moreno según pláticas,Background / Antecedentes,462,1.0
"Era mucha la familia, y mi papá solo, así que, salía yo a trabajar, ya estaba jovencito, ¿verdad",mucha familia papá solo así salía trabajar jovencito verdad,Background / Antecedentes,-1,0.0
"Él se vino como el [19]18, 1918 y entonces ya no nunca fue para, nunca regresó a su pueblo natal",vino 1918 1918 entonces nunca nunca regresó pueblo natal,Background / Antecedentes,-1,0.0
"L MC:	Y entonces yo, Felipa, Manuelita que falleció muy niña y Manuel que fue el último de la familia",l mc entonces felipa manuelita falleció niña manuel último familia,Background / Antecedentes,-1,0.0
"Por cierto que yo estaba muy joven cuando mi mamá dio a luz a Manuel, que fue el último de la familia",cierto joven mamá dio luz manuel último familia,Background / Antecedentes,-1,0.0
"Entonces el Gobierno, o sea usted se aplicaba, cuánta familia tenía y le daban estampillas",entonces gobierno usted aplicaba cuánta familia daban estampillas,Background / Antecedentes,-1,0.0
"Y el [19]53, me vine de ese rancho, para entonces ya estaba yo casado, ya había nacido mi primer hijo",1953 vine rancho entonces casado nacido primer hijo,Background / Antecedentes,-1,0.0
"Cuando él ya se vino aquí tomó posesión de todos estos miles de acres de este señor, ya había nacido mi hijo Lorenzo, Luis",vino aquí tomó posesión miles acres señor nacido hijo lorenzo luis,Background / Antecedentes,-1,0.0
"Y mi papá para entonces ya había fallecido, mi mamá, y mis hermanas se hicieron cargo de la familia, y el niño que fue el más chico, mi hermano, cuando ya me casé, mi esposa lo agarró bajo su protección",papá entonces fallecido mamá hermanas hicieron cargo familia niño chico hermano casé esposa agarró bajo protección,Background / Antecedentes,-1,0.0
