Original Sentence,Cleaned Sentence,Predefined Topic,BERTopic Topic,Topic Probability
"Y los envolvían en el, en el algodón que llevaban ya piscado, quitaban bellota de las secas, cascarones en, nomás la envolvían y la echan, ahí va",envolvían algodón llevaban piscado quitaban bellota secas cascarones nomás envolvían echan ahí va,Labor Experiences / Experiencias laborales,6,0.6960021169331704
"Porque allá en, cuando ya, cuando llevaban la, el algodón al, al, al gin, no sé cómo se llama ese onde lo, onde lo se…  MP:	¿Despepitan",allá llevaban algodón gin sé cómo llama onde onde mp despepitan,Labor Experiences / Experiencias laborales,6,0.4215281048692215
"Pero quería agarrar los que tuviera mucho algodón, porque eran los que… Hay unos surcos que están las matas muy, crecen muy bonitos y crecen y echan mucho capullo",quería agarrar algodón surcos matas crecen bonitos crecen echan capullo,Labor Experiences / Experiencias laborales,6,0.9265552606267404
"ES:	Y luego, ahí lo único que había era algodón ahí en Pecos",luego ahí único algodón ahí pecos,Labor Experiences / Experiencias laborales,6,0.619493085277372
"Mucho, había ranchos que también chilar, había chilar también, pero ahí de puro algodón ahí",ranchos chilar chilar ahí puro algodón ahí,Labor Experiences / Experiencias laborales,6,0.5081465257620176
"ES:	Aquí en El Paso anduve yo y un hijo mío trabajando también aquí pa el lado de Clint, ahí anduve piscando con las máquinas algodón",aquí paso anduve hijo trabajando aquí pa lado clint ahí anduve piscando máquinas algodón,Labor Experiences / Experiencias laborales,6,0.3736118440168445
"ES:	Algodón aquí en Clint, yo traiba un tractor y mi hijo traiba otro y así, pero ya éramos residentes",algodón aquí clint traiba tractor hijo traiba así residentes,Labor Experiences / Experiencias laborales,6,0.34611809179326825
"He took a liking to my dad, and they worked with him for months while they were constructing the store",took liking dad worked months constructing store,Labor Experiences / Experiencias laborales,10,1.0
"He offered him the job of senior clerk, and later dad became manager of the store for the Silverman’s",offered job senior clerk later dad became manager store silvermans,Labor Experiences / Experiencias laborales,-1,0.0
"They also had an oil mill, a cottonseed plant, and of course, the gin",also oil mill cottonseed plant course gin,Labor Experiences / Experiencias laborales,6,0.7222773174197262
"RB:	Especially, I would assume, in the fall when all the cotton was being [harvested]",rb especially would assume fall cotton harvested,Labor Experiences / Experiencias laborales,6,0.6349529547667567
"In order to become more organized agriculturally, they had to tame the river, both on the Mexican side and on the American side",order become organized agriculturally tame river mexican side american side,Labor Experiences / Experiencias laborales,-1,0.0
"Sometimes it came in early, but it did come in and just generally flood the fields",sometimes came early come generally flood fields,Labor Experiences / Experiencias laborales,-1,0.0
"This would be to smooth out the hillocks and small mounds of earth with brush, and leave it ready for the final braiding for the cotton farmer",would smooth hillocks small mounds earth brush leave ready final braiding cotton farmer,Labor Experiences / Experiencias laborales,6,0.7870910958855794
"The cottonwoods were huge, and they met in the center, forming a canopy all the way from Tornillo to Ysleta",cottonwoods huge met center forming canopy way tornillo ysleta,Labor Experiences / Experiencias laborales,6,0.9433360962751235
"RB:	In other words, these were the first people who were basically starting agriculture down there",rb words first people basically starting agriculture,Labor Experiences / Experiencias laborales,0,1.0
We can say that there was a certain amount of small agricultural plots there,say certain amount small agricultural plots,Labor Experiences / Experiencias laborales,0,0.5591185220975424
"People came here with the idea from places like Alabama, Louisiana, Missouri, and those southern cotton-growing states",people came idea places like alabama louisiana missouri southern cottongrowing states,Labor Experiences / Experiencias laborales,6,0.45315169224573937
"Anyway, the cottonseed was brought in from outside El Paso, planted, and then of course, it was grown",anyway cottonseed brought outside paso planted course grown,Labor Experiences / Experiencias laborales,6,0.7259665521584062
There was a ready market with a good world price of cotton,ready market good world price cotton,Labor Experiences / Experiencias laborales,6,0.7159109218027033
There was a ready market for the labor to prepare land and to level it like my dad,ready market labor prepare land level like dad,Labor Experiences / Experiencias laborales,-1,0.0
"He knew how to trade labor for money and how to trade firewood for groceries, that sort of thing",knew trade labor money trade firewood groceries sort thing,Labor Experiences / Experiencias laborales,-1,0.0
"Now the laborers, the ones who made the adobes, let them dry, and used the hoe and water buckets to make the clay adobe plaster, now they only got about 50¢ a day",laborers ones made adobes let dry used hoe water buckets make clay adobe plaster got 50 day,Labor Experiences / Experiencias laborales,-1,0.0
It was the largest cotton and cattle company in the Lower Valley,largest cotton cattle company lower valley,Labor Experiences / Experiencias laborales,6,0.3925729071949786
The cotton was very usable and enjoyed a very good world market price for many years,cotton usable enjoyed good world market price many years,Labor Experiences / Experiencias laborales,6,0.6762511173742236
They also very ingeniously used the very fine lint that was left on the cottonseed for a number of things,also ingeniously used fine lint left cottonseed number things,Labor Experiences / Experiencias laborales,6,0.9726786426727136
"EB:	There was always a demand for labor to pick the cotton, irrigate it, hoe it, and so on",eb always demand labor pick cotton irrigate hoe,Labor Experiences / Experiencias laborales,6,0.644501205649058
"The Border Patrol and Customs people went along with it, because the American farmers needed that labor",border patrol customs people went along american farmers needed labor,Labor Experiences / Experiencias laborales,0,0.4131636216481304
"They had to bring in these day laborers, jornaleros, from Mexico to take up the slack",bring day laborers jornaleros mexico take slack,Labor Experiences / Experiencias laborales,464,1.0
"All the available Mexican American labor, including my uncles and even my dad, for a short while, were all drafted",available mexican american labor including uncles even dad short drafted,Labor Experiences / Experiencias laborales,-1,0.0
"There was a huge demand for the cotton product, as you can imagine, just for uniforms alone, the khaki",huge demand cotton product imagine uniforms alone khaki,Labor Experiences / Experiencias laborales,6,0.570847348937428
"I can’t pretend to know exactly how it worked out, but the Mexican movers and shakers over in Juarez realized that there was huge market for labor on the American side, and there was a huge surplus of Mexican labor on the other side",cant pretend know exactly worked mexican movers shakers juarez realized huge market labor american side huge surplus mexican labor side,Labor Experiences / Experiencias laborales,337,0.7074753266732182
"The way he worked, he had an interest in a construction company in New Mexico—Allison Haney",way worked interest construction company new mexicoallison haney,Labor Experiences / Experiencias laborales,124,0.4456609443662828
"It was a twenty-four hours a day, seven days a week construction job",twentyfour hours day seven days week construction job,Labor Experiences / Experiencias laborales,-1,0.0
They poured concrete twenty-four hours a day to build those dams,poured concrete twentyfour hours day build dams,Labor Experiences / Experiencias laborales,-1,0.0
"I would say, year-round, there were probably fifty people, including the families and the managers, and then all of the other people who were in charge of the agricultural group",would say yearround probably fifty people including families managers people charge agricultural group,Labor Experiences / Experiencias laborales,-1,0.0
They used to put in alfalfa for a couple of years to replenish the soil and then go back to the cotton,used put alfalfa couple years replenish soil go back cotton,Labor Experiences / Experiencias laborales,6,0.3501268789593617
"There were two water taps in the center of the open area that worked as everything, that’s where they ditched water and everything else",two water taps center open area worked everything thats ditched water everything else,Labor Experiences / Experiencias laborales,44,1.0
"(pause) As time went on, I recall at the peak of the cotton-picking season, they would be a total of some six hundred at the Allison place",pause time went recall peak cottonpicking season would total six hundred allison place,Labor Experiences / Experiencias laborales,6,0.5804458296310502
"”  It worked out pretty well, smooth, but there would be that many",worked pretty well smooth would many,Labor Experiences / Experiencias laborales,25,0.9129843193017757
They had a train of these cotton wagons where they would pull the cotton,train cotton wagons would pull cotton,Labor Experiences / Experiencias laborales,6,0.7272368971338411
"They would have a whole system of people who weighed the cotton for them, gave them a slip for the amount of cotton the machines said they had picked up, the scales",would whole system people weighed cotton gave slip amount cotton machines said picked scales,Labor Experiences / Experiencias laborales,6,0.8206271363626029
"EB:	Before that, the guy she worked for was a Cyber, he was the administrator, they would calculate it",eb guy worked cyber administrator would calculate,Labor Experiences / Experiencias laborales,-1,0.0
"They had learned how to work the system and work hard, and so they had money left over to buy that, now they would also buy for their children, and dad always had clothing, American underwear for the women, brassieres and panties and all that, also cotton underwear for the men, khaki shirts, khaki pants, and the sombreros",learned work system work hard money left buy would also buy children dad always clothing american underwear women brassieres panties also cotton underwear men khaki shirts khaki pants sombreros,Labor Experiences / Experiencias laborales,-1,0.0
"The kids went through school in Tornillo and all, graduated from high school, several of them went to college, women, the girls, and the men, and became very productive citizens and had good professional jobs",kids went school tornillo graduated high school several went college women girls men became productive citizens good professional jobs,Labor Experiences / Experiencias laborales,-1,0.0
"The laborers worked six days a week, Monday through Saturday; they were off Sunday",laborers worked six days week monday saturday sunday,Labor Experiences / Experiencias laborales,442,0.9257035191725028
"Here, these people are agricultural workers, the best in the world, very, very good",people agricultural workers best world good,Labor Experiences / Experiencias laborales,0,1.0
"A guy like that would be fired, it kind of worked the other way around",guy like would fired kind worked way around,Labor Experiences / Experiencias laborales,25,0.8995708172752127
"Everybody wanted them to succeed in production, because everybody’s job depended on it",everybody wanted succeed production everybodys job depended,Labor Experiences / Experiencias laborales,286,1.0
"There was more shenanigans going on in California, which I found out later among the agricultural workers",shenanigans going california found later among agricultural workers,Labor Experiences / Experiencias laborales,19,0.734417964925541
"Anyway, his job was to inspect them at Rio Vista, the new guys who came in",anyway job inspect rio vista new guys came,Labor Experiences / Experiencias laborales,253,0.6525566057960631
"They were over here frantically trying to get people in California, like at UC-Davis, to come up with square tomatoes that could be picked up with special equipment; they were working on the machines",frantically trying get people california like ucdavis come square tomatoes could picked special equipment working machines,Labor Experiences / Experiencias laborales,48,0.12705320740918052
"DH:	At that time, when I was growing up, the main crop was cotton and alfalfa",dh time growing main crop cotton alfalfa,Labor Experiences / Experiencias laborales,6,0.6164398483457608
"At that time, you could make a real good living on farming, the costs were low, the price of crops were almost the same as they are now",time could make real good living farming costs low price crops almost,Labor Experiences / Experiencias laborales,0,1.0
"They claim that that’s where the good cotton pickers came from, cotton growing area over there",claim thats good cotton pickers came cotton growing area,Labor Experiences / Experiencias laborales,6,0.8248176761540003
"But that’s where those cotton pickers, there were many of them that would pick five hundred pounds a day, three of ‘em could pick a bale easy",thats cotton pickers many would pick five hundred pounds day three em could pick bale easy,Labor Experiences / Experiencias laborales,6,0.3934895416696371
"DH: 	Oh yeah, the average cotton picker would pick around two hundred pounds",dh oh yeah average cotton picker would pick around two hundred pounds,Labor Experiences / Experiencias laborales,6,0.4498405106486327
"BM:	Now during the entire time that you used braceros, was that primarily what you grew or did you add other crops later on",bm entire time used braceros primarily grew add crops later,Labor Experiences / Experiencias laborales,0,0.41249673963654915
"BM:	So, the program was known, you said it was well advertised in this area, and that the braceros were hired for cotton picking, and there was not mechanized cotton picking at that time",bm program known said well advertised area braceros hired cotton picking mechanized cotton picking time,Labor Experiences / Experiencias laborales,6,0.6152252677165467
"One of the farms that I bought had a house where the farmer used to live, he sold the farm, and the new owner never moved to the farm, so I bought the farm from him, and it still had the labor house there",one farms bought house farmer used live sold farm new owner never moved farm bought farm still labor house,Labor Experiences / Experiencias laborales,0,0.6733153442138583
"DH:	Cotton picking usually started when we were handpicking, usually started at the very end of August or early September, and it would run into February of the following year",dh cotton picking usually started handpicking usually started end august early september would run february following year,Labor Experiences / Experiencias laborales,353,1.0
"Normally, I think that there was no, there was a termination date, but if you finished your cotton picking, you were all through, then the braceros were free to go back to Mexico",normally think termination date finished cotton picking braceros free go back mexico,Labor Experiences / Experiencias laborales,111,0.48665577216458633
BM:	Did you ever keep them around to do things other than cotton picking,bm ever keep around things cotton picking,Labor Experiences / Experiencias laborales,6,0.6621453819670172
BM:	Were there different tasks involved in the harvesting of cotton other than just picking it,bm different tasks involved harvesting cotton picking,Labor Experiences / Experiencias laborales,6,0.6413856808982594
"At that time, I guess, when I started using braceros, I forget what the rate was, but it was something like eighty or ninety cents per a hundred pounds of cotton or something like that",time guess started using braceros forget rate something like eighty ninety cents per hundred pounds cotton something like,Labor Experiences / Experiencias laborales,6,0.5042162042923086
"When they’re picking cotton, the only thing they could do was fall off the cotton trailer, but the trailer usually had sideboards on it",theyre picking cotton thing could fall cotton trailer trailer usually sideboards,Labor Experiences / Experiencias laborales,6,0.6617974832281053
"Within six or seven hours, you go back and you’d catch a gopher",within six seven hours go back youd catch gopher,Labor Experiences / Experiencias laborales,-1,0.0
BM:	It was mostly by the number of pounds of cotton picked that you paid,bm mostly number pounds cotton picked paid,Labor Experiences / Experiencias laborales,-1,0.0
"DH:	When you hired them to do work other than cotton picking, then you had to pay them by the hour",dh hired work cotton picking pay hour,Labor Experiences / Experiencias laborales,6,0.42449309906816146
"BM:	Did they kind of dictate then, to the farmers what had to be the—  DH:	The Department of Labor still does that",bm kind dictate farmers dh department labor still,Labor Experiences / Experiencias laborales,0,1.0
"BM:	Yes, he was only labor director for a couple of years",bm yes labor director couple years,Labor Experiences / Experiencias laborales,113,0.6465408974539523
Can you tell me what the typical day for them would be like during harvesting cotton season,tell typical day would like harvesting cotton season,Labor Experiences / Experiencias laborales,6,0.652888037760006
"DH:	Basically, they came over to earn money, basically, picking cotton",dh basically came earn money basically picking cotton,Labor Experiences / Experiencias laborales,6,0.3949266371399347
"Most farmers only worked until noon on Saturdays, so that gave them another half a day",farmers worked noon saturdays gave another half day,Labor Experiences / Experiencias laborales,-1,0.0
"DH:	Cotton picking is, if you didn’t have any dew on the cotton, they could start as early as they wanted to",dh cotton picking didnt dew cotton could start early wanted,Labor Experiences / Experiencias laborales,6,0.8191880014836503
"We didn’t have a set time for them to start, but on a normal day, if there was no dew on the cotton or no moisture on the cotton, by eight o’clock they were out there picking cotton",didnt set time start normal day dew cotton moisture cotton eight oclock picking cotton,Labor Experiences / Experiencias laborales,6,0.722446340057874
BM:	What kind of tools did they use for picking cotton,bm kind tools use picking cotton,Labor Experiences / Experiencias laborales,6,0.6621453819670172
"I went out there around 8:30 AM, and there were a few pickers out there, and I told them, “It’s just too cold to pick cotton today, so let’s just take the day off",went around 830 pickers told cold pick cotton today lets take day,Labor Experiences / Experiencias laborales,6,0.5081135996422411
"At noon, I drove to the farm, and there was one fellow picking cotton over there, in short sleeve shirt and everything, he was whistling and picking away",noon drove farm one fellow picking cotton short sleeve shirt everything whistling picking away,Labor Experiences / Experiencias laborales,6,0.2610532878021962
"I stopped and walked into the fields to tell him, “Hey, I told the other people that we were gonna take the day off",stopped walked fields tell hey told people gonna take day,Labor Experiences / Experiencias laborales,5,1.0
"He was used to that, and he kept picking cotton, by next morning, he had three sacks full, right away",used kept picking cotton next morning three sacks full right away,Labor Experiences / Experiencias laborales,6,0.8659331619381141
(laughs)  BM:	Did they have big bags for picking the cotton,laughs bm big bags picking cotton,Labor Experiences / Experiencias laborales,6,0.8655665107560404
"BM:	That would hold a lot of cotton, I guess",bm would hold lot cotton guess,Labor Experiences / Experiencias laborales,6,0.36612526729667283
"I don’t know what you were going to tell me about—  DH:	Well, we traded labor",dont know going tell dh well traded labor,Labor Experiences / Experiencias laborales,-1,0.0
"DH:	Yeah, I did, like I told you before, I did hire the person to do the weighing of the cotton when we were picking cotton, to keep track of the pound for each employee",dh yeah like told hire person weighing cotton picking cotton keep track pound employee,Labor Experiences / Experiencias laborales,6,0.5696558861403067
"I furnished what I was supposed to furnish for them, like the house and utilities and all that, that was my main obligation, and, of course, providing them a job, that’s a must, they came over to do some work, that was the purpose of the program",furnished supposed furnish like house utilities main obligation course providing job thats must came work purpose program,Labor Experiences / Experiencias laborales,-1,0.0
BM:	Did they ever stage any strikes or labor protests in your area,bm ever stage strikes labor protests area,Labor Experiences / Experiencias laborales,351,1.0
"DH:	I don’t know if we can make a good comparison then, because labor was scarce at that time for farms",dh dont know make good comparison labor scarce time farms,Labor Experiences / Experiencias laborales,0,1.0
"And for cotton picking, it required a lot of labor for a short period of time",cotton picking required lot labor short period time,Labor Experiences / Experiencias laborales,6,0.6621453819670172
"BM:	Was it that the local people did not want to work seasonally or—  DH:	A lot of them already had their jobs lined up, some of them in construction, some of them in sales and whatnot",bm local people want work seasonally dh lot already jobs lined construction sales whatnot,Labor Experiences / Experiencias laborales,-1,0.0
"It was a short duration, but we needed the labor to get our crops out",short duration needed labor get crops,Labor Experiences / Experiencias laborales,0,1.0
"Now, they have perfected the cotton pickers where they do a real good job",perfected cotton pickers real good job,Labor Experiences / Experiencias laborales,6,0.4112387495605121
"When they started out, it was a big machine that picked the cotton real crashy, and it knocked a lot of cotton to the ground, which is unretrievable, and we lost that cotton",started big machine picked cotton real crashy knocked lot cotton ground unretrievable lost cotton,Labor Experiences / Experiencias laborales,6,0.5974794292119071
"DH: 	At this point, I don’t think so, not for cotton anyway",dh point dont think cotton anyway,Labor Experiences / Experiencias laborales,6,0.40233597488242684
"The cotton, there is no way you could pick it the way the cotton picker does, in volume",cotton way could pick way cotton picker volume,Labor Experiences / Experiencias laborales,6,0.7769600777034071
"BM:	So, it has improved to the point where it’s more efficient than hand labor",bm improved point efficient hand labor,Labor Experiences / Experiencias laborales,-1,0.0
One cotton picker can pick what sixty or eighty braceros could pick in one day,one cotton picker pick sixty eighty braceros could pick one day,Labor Experiences / Experiencias laborales,6,0.44600375198177145
"So, you get your crops out a lot faster, preventing the exposure to weather elements and everything else on the farm",get crops lot faster preventing exposure weather elements everything else farm,Labor Experiences / Experiencias laborales,0,1.0
"I was involved in growing vegetables, I grew onions, lettuce, spinach, which at that time required a lot of hand labor, some of that labor still needs to be done by hand",involved growing vegetables grew onions lettuce spinach time required lot hand labor labor still needs done hand,Labor Experiences / Experiencias laborales,-1,0.0
"I’d do the ground preparation, the planting, and everything, but once the lettuce started growing, that all had to be thinned out by hand labor, there’s no machine that could do that",id ground preparation planting everything lettuce started growing thinned hand labor theres machine could,Labor Experiences / Experiencias laborales,-1,0.0
"BM:	So, we are still using farm laborers from Mexico, but under other circumstances",bm still using farm laborers mexico circumstances,Labor Experiences / Experiencias laborales,-1,0.0
"I think in Florida, and other states, they still bring in labor from South America to harvest the apple crop or cherry crop or whatever",think florida states still bring labor south america harvest apple crop cherry crop whatever,Labor Experiences / Experiencias laborales,-1,0.0
"DH:	I don’t think there’s much of a possibility of it being reinstated, because the labor unions will fight it",dh dont think theres much possibility reinstated labor unions fight,Labor Experiences / Experiencias laborales,454,0.9536918124265367
They feel that bringing in foreign labor is going to take jobs from the American people,feel bringing foreign labor going take jobs american people,Labor Experiences / Experiencias laborales,18,0.08252993895752671
"If you gave it a little more time, they’ll probably have a chile picker that’ll work as good as a cotton picker does for picking cotton",gave little time theyll probably chile picker thatll work good cotton picker picking cotton,Labor Experiences / Experiencias laborales,6,0.6621453819670172
"Right now, they seem to get by with bringing in labor for chile picking from Juárez",right seem get bringing labor chile picking juárez,Labor Experiences / Experiencias laborales,-1,0.0
The chile industry is kind of hurting for labor right now,chile industry kind hurting labor right,Labor Experiences / Experiencias laborales,-1,0.0
"FC:	Entonces se graduó usted de El Paso y empezó, ¿trabajaba usted aquí en Juárez o en El Paso siempre trabajó",fc entonces graduó usted paso empezó trabajaba usted aquí juárez paso siempre trabajó,Labor Experiences / Experiencias laborales,25,0.7530371635506269
FC:	¿Usted tenía diecisiete años cuando trabajó ahí,fc usted diecisiete años trabajó ahí,Labor Experiences / Experiencias laborales,232,1.0
"FC:	Y, ¿más o menos qué horas trabajaba usted ahí dentro de las oficinas",fc menos horas trabajaba usted ahí dentro oficinas,Labor Experiences / Experiencias laborales,-1,0.0
"DT:	Como de las ocho de la mañana hasta como las dos, yo creo, como unas ocho horas",dt ocho mañana dos creo unas ocho horas,Labor Experiences / Experiencias laborales,120,0.4963376050233719
"FC:	Y, ¿ahí abrieron las oficinas para las que usted trabajó de braceros",fc ahí abrieron oficinas usted trabajó braceros,Labor Experiences / Experiencias laborales,206,0.7934525306954208
FC:	Usted trabajaba para la Americana y ella para…  DT:	Y ella trabajó después acá,fc usted trabajaba americana dt trabajó después acá,Labor Experiences / Experiencias laborales,18,0.19994465121066973
"DT:	Sí, por lo general ellos sabían si iban a levantar algodón, si iban a levantar pos otro tipo de fruta, verdura, qué sé yo, ¿verdad",dt general sabían si iban levantar algodón si iban levantar pos tipo fruta verdura sé verdad,Labor Experiences / Experiencias laborales,6,1.0
"DT:	Ah, no, pues que los felicito por esta labor que están haciendo, es muy bonito este, qué bueno que lo graban, eso que estamos diciendo",dt ah pues felicito labor haciendo bonito bueno graban diciendo,Labor Experiences / Experiencias laborales,-1,0.0
"ES:	Pues pura labor, pura lo que es de la labor, puro tractor todo, tractor, anduvimos en tractores, él era tractorista yo también, y…  MP:	Pero, ¿empezó luego luego con el tractor",pues pura labor pura labor puro tractor tractor anduvimos tractores tractorista mp empezó luego luego tractor,Labor Experiences / Experiencias laborales,80,0.9884591710925188
", o era el mismo sueldo que trabajar quitando el algodón con las manos y todo eso",mismo sueldo trabajar quitando algodón manos,Labor Experiences / Experiencias laborales,6,0.5485203890861337
MP:	Porque tengo entendido que piscando el algodón les pagaban por libra,mp entendido piscando algodón pagaban libra,Labor Experiences / Experiencias laborales,6,0.6157291801253575
"Pues ganaba uno más trabajando por horas, que el algodón, fíjese",pues ganaba trabajando horas algodón fíjese,Labor Experiences / Experiencias laborales,6,0.4765877809472805
"ES:	Pos de aquí a Lovington como unas cinco horas, más o menos",pos aquí lovington unas cinco horas menos,Labor Experiences / Experiencias laborales,-1,0.0
"A los otros que los llevaban, por ejemplo a Montana, los llevaban al betabel, los llevaban a otras cosas, pero yo para allá no fui, yo como le digo nada más al algodón y al chícharo en Wisconsin",llevaban ejemplo montana llevaban betabel llevaban cosas allá digo algodón chícharo wisconsin,Labor Experiences / Experiencias laborales,147,0.17360517348390983
"ES:	Al betabel, para el interior no, ahí iba la compañía, si usted es la dueña de la compañía, si me tocaba a mí con usted y usted era de Washington decían, dice: “No, yo necesito cien”",betabel interior ahí iba compañía si usted dueña compañía si tocaba usted usted washington decían dice necesito cien,Labor Experiences / Experiencias laborales,-1,0.0
"Así que cuando caímos a Lovington, nos metieron a una barraca grande, a un jacalón grande, con semillas de algodón",así caímos lovington metieron barraca grande jacalón grande semillas algodón,Labor Experiences / Experiencias laborales,6,0.6406371426633035
"Ese era el colchón y ahí cada quien se acostaba, le daban una cobija y nos daban, ahí era el dormitorio, tenían un jacalón grande y estaba bastante… De una orilla a otra, semillas de algodón, ahí era donde dormíamos",colchón ahí cada acostaba daban cobija daban ahí dormitorio jacalón grande bastante orilla semillas algodón ahí dormíamos,Labor Experiences / Experiencias laborales,20,0.3065350450276142
"Bueno, me refiero a que les daban cobijas para el frío, cuando estaban así en la labor tenían sus estaciones así como que con botes de agua",bueno refiero daban cobijas frío así labor estaciones así botes agua,Labor Experiences / Experiencias laborales,287,0.7988111726074505
"ES:	Un promedio de ocho a diez horas, pero casi por lo regular eran diez horas las que trabajamos",promedio ocho diez horas casi regular diez horas trabajamos,Labor Experiences / Experiencias laborales,120,0.4901372836727337
"Con el algodón, porque la plantita está muy…  ES:	Está ya, ahí espinosa, y hay algodones que están, no abren bien y está así cerrado y tiene uno que sacar el capullo casi",algodón plantita ahí espinosa algodones abren bien así cerrado sacar capullo casi,Labor Experiences / Experiencias laborales,6,0.6908666792550282
"Y hay otro que está abierto, no, ése lo va uno nomás agarrando y va piscando el algodón",abierto ése va nomás agarrando va piscando algodón,Labor Experiences / Experiencias laborales,6,0.5980510936289224
"ES:	De bracero en Lovington estuve como le digo, y la mayor parte de las veces fue en el algodón",bracero lovington digo mayor parte veces algodón,Labor Experiences / Experiencias laborales,6,0.676030031748767
"ES:	Porque andaba peleando por todos mis compañeros porque el algodón estaba muy malo, y luego: “No, pos que nos aumenten $0",andaba peleando compañeros algodón malo luego pos aumenten 0,Labor Experiences / Experiencias laborales,6,1.0
MP:	De hecho casi nadie quería trabajar en el algodón,mp hecho casi nadie quería trabajar algodón,Labor Experiences / Experiencias laborales,6,0.7785334431717289
"Era más que nada, la alfalfa porque entiendo que el algodón sí era mucho porque pos el algodón se usa pa muchas cosas, ¿no",alfalfa entiendo algodón pos algodón usa pa muchas cosas,Labor Experiences / Experiencias laborales,6,0.7633950944525306
"Agarramos el pullman y le dicen ahí a qué horas quiere almorzar, a qué horas quiere que le tiendan su cama, muy distinto",agarramos pullman dicen ahí horas quiere almorzar horas quiere tiendan cama distinto,Labor Experiences / Experiencias laborales,-1,0.0
"FG: 	I was raised in the Lower Valley, and I grew around cotton fields",fg raised lower valley grew around cotton fields,Labor Experiences / Experiencias laborales,6,0.2892146791374394
"FG:	My father was a friend of one of the supervisors at the El Paso Cotton Association, and he encouraged him to let me go work at the bracero center",fg father friend one supervisors paso cotton association encouraged let go work bracero center,Labor Experiences / Experiencias laborales,406,0.539332270144428
"FG:	I worked there from 1954, approximately ’54 to ’58, as a clerical worker",fg worked 1954 approximately 54 58 clerical worker,Labor Experiences / Experiencias laborales,8,1.0
"FC:	This job you did there, did you ask them to show you proof of the information they were giving to you, like an ID or a birth certificate",fc job ask show proof information giving like id birth certificate,Labor Experiences / Experiencias laborales,430,1.0
FC:	How many people were doing the same clerk-typing job at the Rio Vista center while you worked there,fc many people clerktyping job rio vista center worked,Labor Experiences / Experiencias laborales,253,1.0
"FG:	Up to twelve hours, twelve, even fifteen hours if someone wanted to stay double shift",fg twelve hours twelve even fifteen hours someone wanted stay double shift,Labor Experiences / Experiencias laborales,272,0.8064707838718781
"FC:	Oh, okay, and you worked Monday through Friday or—  FG:	It was seven days a week",fc oh okay worked monday friday fg seven days week,Labor Experiences / Experiencias laborales,-1,0.0
"FC:	Okay, but you saw her several times during the time you worked there",fc okay saw several times time worked,Labor Experiences / Experiencias laborales,-1,0.0
"FC:	So you worked there, you mentioned, from 1954 to 1958 as a clerk-typist, but also, you worked there during the summers",fc worked mentioned 1954 1958 clerktypist also worked summers,Labor Experiences / Experiencias laborales,8,0.9640878478442076
The rest of the year you worked for the El Paso Cotton Association,rest year worked paso cotton association,Labor Experiences / Experiencias laborales,406,1.0
"FG:	The El Paso Cotton Association, I helped out, I assisted in clerical work there",fg paso cotton association helped assisted clerical work,Labor Experiences / Experiencias laborales,406,1.0
FC:	What was the main role of the El Paso Cotton Association,fc main role paso cotton association,Labor Experiences / Experiencias laborales,406,1.0
"FC:	After that, after working doing clerical work at the El Paso Cotton Association, you mentioned that you moved to the U",fc working clerical work paso cotton association mentioned moved u,Labor Experiences / Experiencias laborales,406,1.0
"FC:	Okay, what about the number of hours they were supposed to work at the field",fc okay number hours supposed work field,Labor Experiences / Experiencias laborales,275,0.19770598790192864
"Department of Labor, did they require the braceros to show their papers, to show that they were working legally",department labor require braceros show papers show working legally,Labor Experiences / Experiencias laborales,100,0.9565151171677116
"FC:	Did anytime during the years you worked for Rio Vista, the El Paso Cotton Association, and the U",fc anytime years worked rio vista paso cotton association u,Labor Experiences / Experiencias laborales,406,0.8733188787388648
"Department of Labor, did the braceros cause any problems while working at the United States",department labor braceros cause problems working united states,Labor Experiences / Experiencias laborales,-1,0.0
"FG:	I believe it was already understood that the employer knew what to do in case of a medical incident or emergency, whether they took them to the facilities around there or whether they were at the job site, I don’t know specific",fg believe already understood employer knew case medical incident emergency whether took facilities around whether job site dont know specific,Labor Experiences / Experiencias laborales,-1,0.0
"What about your wages working for the Rio Vista, El Paso Cotton, and the U",wages working rio vista paso cotton u,Labor Experiences / Experiencias laborales,406,1.0
"FG:	Yes, because see we were working for the, it was government jobs, so I don’t recall what the pay was at that time",fg yes see working government jobs dont recall pay time,Labor Experiences / Experiencias laborales,122,0.3107199602469339
"FC:	During the time you worked at the Rio Vista center, the employees were there just for the summer, seasonal workers, or did most of them returned, like every—  FG:	Most of them returned",fc time worked rio vista center employees summer seasonal workers returned like every fg returned,Labor Experiences / Experiencias laborales,253,1.0
"FC:	Let’s say you worked there your shift, what if they close, the shift was over, and there were still people standing in line",fc lets say worked shift close shift still people standing line,Labor Experiences / Experiencias laborales,-1,0.0
"FC:	So, how was the place you worked at when you [were a] clerk-typist at the Rio Vista center",fc place worked clerktypist rio vista center,Labor Experiences / Experiencias laborales,253,1.0
"Some of them made lasting friendship with their employers or worked well, but they wanted to go back to the same town or same farm",made lasting friendship employers worked well wanted go back town farm,Labor Experiences / Experiencias laborales,0,0.9945133023824753
"FG:	Yes, and that went through, like if they went through the El Paso Cotton Association, they already knew what employers needed what workers, so some of them were able to go back",fg yes went like went paso cotton association already knew employers needed workers able go back,Labor Experiences / Experiencias laborales,233,0.9229614174275932
