Original Sentence,Cleaned Sentence,Predefined Topic,BERTopic Topic,Topic Probability
"Allá a otro día, nos daban el almuerzo, la comida y ya de ahí nos mandaban pa acá, pero ya todo era por ellos, nosotros no teníanos que gastar nada",allá día daban almuerzo comida ahí mandaban pa acá teníanos gastar,Living Conditions / Condiciones de vida,64,0.4028119155768469
", era una forma como un hotel algo así, ahí teníanos lugar para dormir, una o dos noches que duráranos y había restaurán también para… Ahí esa comida sí la teníanos que pagar nosotros ahí ya, pos si una o dos según, o tres, las que estuviéranos ahí",forma hotel así ahí teníanos lugar dormir dos noches duráranos restaurán ahí comida teníanos pagar ahí pos si dos según tres estuviéranos ahí,Living Conditions / Condiciones de vida,-1,0.0
"Eso nomás así, sí lo más necesario, porque comida no, todos saben que allá en, ya en Irapuato ya cuando pasaba uno todo, ya lo subían al tren",nomás así necesario comida saben allá irapuato pasaba subían tren,Living Conditions / Condiciones de vida,14,0.4285422344471736
"Entonces ya el Gobierno este venía costeando todo, la comida, todos los gastos ya de uno",entonces gobierno venía costeando comida gastos,Living Conditions / Condiciones de vida,3,0.7520914871934841
"Y el primer, como a los… Bueno, la primer quincena que digamos que trabajábanos, como luego sabían que no llevábanos dinero, el patrón nos daba, nos llevaba a la tienda y agarrábanos ahí que agarrábamos la comida que más o menos figurábanos pa dos semanas",primer bueno primer quincena digamos trabajábanos luego sabían llevábanos dinero patrón daba llevaba tienda agarrábanos ahí agarrábamos comida menos figurábanos pa dos semanas,Living Conditions / Condiciones de vida,-1,0.0
"MP:	No, ustedes entre braceros, ¿no llegaban a tener problemas de que a ustedes les pagaban más o que se robaban la comida o algo",mp ustedes braceros llegaban tener problemas ustedes pagaban robaban comida,Living Conditions / Condiciones de vida,3,1.0
"Y ahí hasta nosotros hacíanos la comida, nos compartíanos y llegábanos del trabajo, unos se ponían a hacer una cosa, otro otra",ahí hacíanos comida compartíanos llegábanos trabajo ponían hacer cosa,Living Conditions / Condiciones de vida,3,1.0
"Y no, pues fíjese que la… Sí veíamos alguno que, porque eran algunos ahí que la tenía, que así que a veces que había crear alguna dificultad, porque eran muy flojos que no querían hacer comida, que luego luego decían que no, que yo en México, que allá mi mamá, que mi esposa, que esto y que lo otro",pues fíjese veíamos alguno ahí así veces crear alguna dificultad flojos querían hacer comida luego luego decían méxico allá mamá esposa,Living Conditions / Condiciones de vida,-1,0.0
", sabías que no ibas a traer a tu mamá ni a tu esposa pa que te hiciera comida además que de ahí”",sabías ibas traer mamá esposa pa hiciera comida además ahí,Living Conditions / Condiciones de vida,3,1.0
"MP:	En ese tiempo que usted vino, ¿nunca tuvieron problemas en cuanto a que hubo escasez de comida, de zapatos o algo, por la guerra",mp tiempo usted vino nunca problemas cuanto escasez comida zapatos guerra,Living Conditions / Condiciones de vida,3,1.0
"IP:	Desgraciadamente, sí tuve oportunidad hasta el cuarto año de primaria",ip desgraciadamente oportunidad cuarto año primaria,Living Conditions / Condiciones de vida,-1,0.0
"Nomás lo que se alcanzara y, nomás había hasta cuarto año de todos modos en el ranchito ese, porque ya cumpliendo cuarto año, y va pa fuera",nomás alcanzara nomás cuarto año modos ranchito cumpliendo cuarto año va pa,Living Conditions / Condiciones de vida,160,0.6291879879476451
"IP:	Pues iban las personas a tomarse su cerveza y les daba hambre, entonces ya me hablaban a mí y entonces yo les servía los lonches porque había un puestecito ahí adentro donde preparaban muy ricas tortas de diferentes, jamón, queso de puerco, queso, de todo; y carnitas de puerco y tacos de estofado, muy buena comida yo les servía a los, a las personas que iban ahí a tomar cerveza y les daba hambre y comían ahí y yo me encargaba de eso",ip pues iban personas tomarse cerveza daba hambre entonces hablaban entonces servía lonches puestecito ahí adentro preparaban ricas tortas diferentes jamón queso puerco queso carnitas puerco tacos estofado buena comida servía personas iban ahí tomar cerveza daba hambre comían ahí encargaba,Living Conditions / Condiciones de vida,62,0.09241583800639487
"Entonces segundo y luego y luego tercero y luego cuarto, tres años y pa fuera",entonces segundo luego luego tercero luego cuarto tres años pa,Living Conditions / Condiciones de vida,160,0.3510323041416161
IP:	Imagínese ahorita un joven de catorce años en cuarto año,ip imagínese ahorita joven catorce años cuarto año,Living Conditions / Condiciones de vida,152,0.6325963644361343
"Pero en ese trayectito es poco duro porque, pues gente va, pues débil, mal comida, mal dormido y sí me tocó desmayarme porque es la debilidad, la debilidad",trayectito duro pues gente va pues débil mal comida mal dormido tocó desmayarme debilidad debilidad,Living Conditions / Condiciones de vida,3,1.0
"IP:	Pues ya pasaba aquello, nos metíamos a unos cuartos y nos quitaban la ropa, nos quitaban la ropa",ip pues pasaba aquello metíamos cuartos quitaban ropa quitaban ropa,Living Conditions / Condiciones de vida,22,1.0
Entonces había mucha gente y nos tenían en cada cuarto a diez personas por cuarto,entonces mucha gente cada cuarto diez personas cuarto,Living Conditions / Condiciones de vida,274,0.8154511899877505
"IP:	Le decían la barraca, le nombraban una barraca y había en esa barraca había, dieciocho cuartos de diez personas cada cuarto",ip decían barraca nombraban barraca barraca dieciocho cuartos diez personas cada cuarto,Living Conditions / Condiciones de vida,-1,0.0
"IP:	Nomás estaba la bodega dividida con travesaños en medio, donde ponían tres estufitas de esas parrillitas en cada cuarto para cada diez personas",ip nomás bodega dividida travesaños medio ponían tres estufitas parrillitas cada cuarto cada diez personas,Living Conditions / Condiciones de vida,-1,0.0
"(risas) Yo pienso que en ese entonces ya, es una cosa para nosotros está muy bien digamos, porque podíamos estar en peores condiciones",risas pienso entonces cosa bien digamos podíamos peores condiciones,Living Conditions / Condiciones de vida,11,1.0
"Porque todos éramos iguales, eran las tiendas estaban así de ropa, las tiendas de comida, todo era puros braceros",iguales tiendas así ropa tiendas comida puros braceros,Living Conditions / Condiciones de vida,22,1.0
"MP:	Y, ¿cómo le hacía para preparar tanta comida",mp cómo hacía preparar tanta comida,Living Conditions / Condiciones de vida,3,1.0
"No, es que tenía uno unas bodegas muy buenas de comida, bastante carne, bastante todo, así es que pues nomás, por material había mucho de comida, así es que no batallaba uno",unas bodegas buenas comida bastante carne bastante así pues nomás material comida así batallaba,Living Conditions / Condiciones de vida,193,0.291652402001902
Eran las cuatro de la mañana y ya estaba uno listo para… Y luego irles al campo a llevarles la comida en una troca y pensar: “¿Si no ajustaba uno,cuatro mañana listo luego irles campo llevarles comida troca pensar si ajustaba,Living Conditions / Condiciones de vida,39,0.8138801725439322
"Nos rebajaban de la comida, del sueldo, $2, $3 dólares por día",rebajaban comida sueldo 2 3 dólares día,Living Conditions / Condiciones de vida,-1,0.0
"MP:	Y cuando ustedes tenían que cocinar, ¿a ustedes les llevaban las provisiones para que hicieran la comida, o los llevaban a comprar el mandado, o, ¿cómo le hacían",mp ustedes cocinar ustedes llevaban provisiones hicieran comida llevaban comprar mandado cómo hacían,Living Conditions / Condiciones de vida,3,1.0
"Lo tratan a uno muy bien, buena comida, en el elote, en todo, buena comida",tratan bien buena comida elote buena comida,Living Conditions / Condiciones de vida,3,1.0
"Si acaso nomás el día que iba uno a la comida al pueblito, la entrada a la tienda y si acaso traerse un six pack pa ir haciendo la comida, las tortillas de harina, tomarse una, dos cervezas y al otro día a las seis de la mañana ya estar listo en la limpia",si acaso nomás día iba comida pueblito entrada tienda si acaso traerse six pack pa ir haciendo comida tortillas harina tomarse dos cervezas día seis mañana listo limpia,Living Conditions / Condiciones de vida,-1,0.0
"MP:	Y por estar en guerra, ¿ustedes no sufrieron algo de que les recortaban más la comida para mandársela mejor a los soldados",mp guerra ustedes sufrieron recortaban comida mandársela mejor soldados,Living Conditions / Condiciones de vida,68,0.06359883987927716
"Como salían surcos de un cuarto de milla y no se levantaban, puro hombre, ¿quién hacía uno de esos",salían surcos cuarto milla levantaban puro hombre quién hacía,Living Conditions / Condiciones de vida,2,0.7568021542314446
"Ahí platicábamos y luego ahí, había veces que nos traían así comida y ya nos íbamos, ya no nos mirábamos y ya",ahí platicábamos luego ahí veces traían así comida íbamos mirábamos,Living Conditions / Condiciones de vida,3,1.0
"MP:	Y por ejemplo, cuando ellos les daban comida, ¿ustedes no tenían problema para llevarse esa comida",mp ejemplo daban comida ustedes problema llevarse comida,Living Conditions / Condiciones de vida,3,1.0
"JG:	No, no, no había ningún problema de llevarnos la comida, nos traían comida porque sabían que teníamos, porque nosotros durábamos mucho tiempo ya, después ya duramos cuando ya los demás, bueno de esos ya después cuando arreglamos otra vez",jg ningún problema llevarnos comida traían comida sabían durábamos tiempo después duramos demás bueno después arreglamos vez,Living Conditions / Condiciones de vida,3,1.0
BM:	Did you have to keep track of what kind of housing the braceros were put in,bm keep track kind housing braceros put,Living Conditions / Condiciones de vida,322,0.02562305531568087
"There wasn’t high-class housing, but it was adequate, clean places to live",wasnt highclass housing adequate clean places live,Living Conditions / Condiciones de vida,76,0.5837899626131753
What was the Cooperative Extension Service’s responsibility for ensuring that that housing was adequate,cooperative extension services responsibility ensuring housing adequate,Living Conditions / Condiciones de vida,359,0.9961404749180225
"No había ni gente ahí en los ejidos, en los ranchos había unos dos, tres, cuatro, cinco viviendas en cada, en cada ejido",gente ahí ejidos ranchos dos tres cuatro cinco viviendas cada cada ejido,Living Conditions / Condiciones de vida,-1,0.0
"Y otros allá y otros allá y otros allá, literas montadas la de nosotros, pero puras barraquitas así",allá allá allá literas montadas puras barraquitas así,Living Conditions / Condiciones de vida,52,0.9991837843461029
"JC:	Y me dijo, me dijo el cuarto, desde el primer día, dijo el patrón dijo: “Vamos yo voy a estarme con ustedes”, el mayordomo, “pa que vean cómo se hace el riego, pa que se enseñen, pa que no se les vaya a ir el agua”",jc dijo dijo cuarto primer día dijo patrón dijo vamos voy estarme ustedes mayordomo pa vean cómo hace riego pa enseñen pa vaya ir agua,Living Conditions / Condiciones de vida,269,0.5389006998871111
"JC:	Pos cuando nos llevaba a traer, a traer comida, mandado, nos llevaban ahí",jc pos llevaba traer traer comida mandado llevaban ahí,Living Conditions / Condiciones de vida,3,1.0
"Pasé a tercero, y pasé a cuarto, hasta cuarto año, y luego cambiaron a mi papá a una sección donde no había más que los puros trabajadores",pasé tercero pasé cuarto cuarto año luego cambiaron papá sección puros trabajadores,Living Conditions / Condiciones de vida,160,0.786786053396079
"Pasé a quinto, pero ya no pude entrar a estudiar ese año, porque ya vivíamos allá como a 25 kilómetros o más de retirado de Chihuahua, nomás hasta cuarto llegué",pasé quinto pude entrar estudiar año vivíamos allá 25 kilómetros retirado chihuahua nomás cuarto llegué,Living Conditions / Condiciones de vida,-1,0.0
"JS:	Pos ya en la escuela, cuando ya estuve hasta cuarto año, ya leía yo muy bien, y estudié historia, geografía, matemáticas, numeración, y aprendí yo algo porque en aquel tiempo, en esos cuatro años, aprendí algo porque en aquel tiempo iba uno a la escuela en la mañana y en la tarde",js pos escuela cuarto año leía bien estudié historia geografía matemáticas numeración aprendí aquel tiempo cuatro años aprendí aquel tiempo iba escuela mañana tarde,Living Conditions / Condiciones de vida,-1,0.0
"Cada trabajador contratado que íbamos, que juimos ahí, en su cuarto como si estuviéramos pagando renta",cada trabajador contratado íbamos juimos ahí cuarto si pagando renta,Living Conditions / Condiciones de vida,129,0.9308134027131699
"Y luego, allá en el cuarto lo desnudaba a uno el doctor, y se agachaba uno para que le vieran las sentaderas, a ver si tenía almorranas o no, a ver si tenía granos en el cuerpo",luego allá cuarto desnudaba doctor agachaba vieran sentaderas ver si almorranas ver si granos cuerpo,Living Conditions / Condiciones de vida,-1,0.0
"Las condiciones, ¿cómo iba a vivir, qué transportación, alimentos",condiciones cómo iba vivir transportación alimentos,Living Conditions / Condiciones de vida,403,1.0
"Pos resulta de qué, en comer no, eso sí, no nos limitaban a uno, comida, la que quisieran, con decirte que llegamos a las nueve de la mañana a Yucaipa, y luego luego a almorzar, no pues, yo iba hasta cursiento, malo del estómago",pos resulta comer limitaban comida quisieran decirte llegamos nueve mañana yucaipa luego luego almorzar pues iba cursiento malo estómago,Living Conditions / Condiciones de vida,64,0.49671075501121376
"“Fulano de tal, te llegó correspondencia”, pues allá van allá a mi cuarto a que se las leyera y todo",fulano tal llegó correspondencia pues allá van allá cuarto leyera,Living Conditions / Condiciones de vida,35,1.0
"Allá los otros echándose los durmientes encima, quitando rieles con la grúa, y cambiando rieles y echando graba, y yo ahí en el cuarto de herramientas, ahí me pasé buena temporada",allá echándose durmientes encima quitando rieles grúa cambiando rieles echando graba ahí cuarto herramientas ahí pasé buena temporada,Living Conditions / Condiciones de vida,20,0.3089125462452584
Ahí era donde echaban todo el desperdicio de comida pa que no anduviera rodando ahí cerca donde estaba la cocina,ahí echaban desperdicio comida pa anduviera rodando ahí cerca cocina,Living Conditions / Condiciones de vida,3,0.8152531559966331
"Entonces, tres allá y tres aquí era pa los seis, era las casuelas que ponía ahí el mesero de comida en medio para que uno se sirviera",entonces tres allá tres aquí pa seis casuelas ponía ahí mesero comida medio sirviera,Living Conditions / Condiciones de vida,413,0.5771377747986655
"Y ya cuando llegábamos nosotros, ya estaban ahí las cazuelas listas de comida, pa servirse uno",llegábamos ahí cazuelas listas comida pa servirse,Living Conditions / Condiciones de vida,3,1.0
"VM:	Y cuando describe como el lugar donde vivía, eran ocho camas como literas, y un escritorio y el calentón, ¿eso era todo lo que tenían en el dormitorio o qué era lo que tenían en el dormitorio",vm describe lugar vivía ocho camas literas escritorio calentón dormitorio dormitorio,Living Conditions / Condiciones de vida,142,0.3557207910995347
"VM:	Ya había comentado sobre los alimentos, qué era lo que comían, y dónde comían, y que el cocinero era chino, ¿podría dar su opinión sobre la comida que le daban",vm comentado alimentos comían dónde comían cocinero chino podría dar opinión comida daban,Living Conditions / Condiciones de vida,3,0.7750434112684488
"“Así es que no les gustó la comida que les dan, así es de que ahora, díganos qué es lo que quiere de almorzar”",así gustó comida dan así ahora díganos quiere almorzar,Living Conditions / Condiciones de vida,64,0.23583268021035925
"Un día una comida y otro día otra, un guiso ahí de papas con carne”",día comida día guiso ahí papas carne,Living Conditions / Condiciones de vida,-1,0.0
"“Ta bueno, y, ¿todos están conformes así con esto que están pidiendo de comida",ta bueno conformes así pidiendo comida,Living Conditions / Condiciones de vida,3,1.0
"“Bueno, entonces, esos se les va a ordenar a los cocineros pa que les sirvan todo eso en el almuerzo, la comida, en la cena y de aquí en adelante, de mañana en adelante se les va a dar todas esas comidas, ¿de acuerdo",bueno entonces va ordenar cocineros pa sirvan almuerzo comida cena aquí adelante mañana adelante va dar todas comidas acuerdo,Living Conditions / Condiciones de vida,64,0.4260010746395133
"“Ustedes lo que necesitan es que se les atienda, en la comida, ya, aquí está ya arreglado, se les va a atender, y nosotros lo que necesitamos es el trabajo, ¿correcto",ustedes necesitan atienda comida aquí arreglado va atender necesitamos trabajo correcto,Living Conditions / Condiciones de vida,3,1.0
"JS:	Pues lo distribuía, como se debe, ya venía el descuento de lo que nos daban de comida, creo nos cobraban $16 dólares por cada quince días",js pues distribuía debe venía descuento daban comida creo cobraban 16 dólares cada quince días,Living Conditions / Condiciones de vida,101,0.5393532362963261
"Como: “No me gusta la comida, no me gusta donde duermo, el patrón no me cae bien, es muy malo, no nos paga suficiente”",gusta comida gusta duermo patrón cae bien malo paga suficiente,Living Conditions / Condiciones de vida,3,1.0
"JS:	No, no había ninguna queja, ni nos iban a dar comida a cada trabajador a su gusto, hacían comida general pa todos",js ninguna queja iban dar comida cada trabajador gusto hacían comida general pa,Living Conditions / Condiciones de vida,3,1.0
"A todos nos daban de comer igual, y el que no le gustara la comida pues la dejaba, pero no le iban a hacer comida especial a él",daban comer igual gustara comida pues dejaba iban hacer comida especial,Living Conditions / Condiciones de vida,3,1.0
"Ya estaba hablado que lo que iban, que lo que pedimos, lo…  VM:	Pero en cosas como del trabajo, no nomás en la…  JS:	La comida",hablado iban pedimos vm cosas trabajo nomás js comida,Living Conditions / Condiciones de vida,3,1.0
"Los viernes a medio día, y entre semana nos daban comida común como la que tenían autorizada los cocineros a hacernos",viernes medio día semana daban comida común autorizada cocineros hacernos,Living Conditions / Condiciones de vida,318,1.0
"A muchos no les gustan las lentejas, no les gustan las habas, no les gustan los camarones, no les gustan la capirotada, no, nada de esas comidas en Semana Santa, comida común como de costumbre",gustan lentejas gustan habas gustan camarones gustan capirotada comidas semana santa comida común costumbre,Living Conditions / Condiciones de vida,-1,0.0
"No, nada de esas comidas nos hacían, nomás los viernes pescado, y como el pescado sí nos gustaba a todos, los viernes pescado",comidas hacían nomás viernes pescado pescado gustaba viernes pescado,Living Conditions / Condiciones de vida,318,1.0
"La comisión de representantes, mandaban a hacer comida, cazuelones mira, para darnos así de comer, refrescos pa los chamacos",comisión representantes mandaban hacer comida cazuelones mira darnos así comer refrescos pa chamacos,Living Conditions / Condiciones de vida,3,1.0
"All the farmers were required to provide housing for the braceros, and they had to be, you know, there were requirements, I mean, it had to have a roof and four door, believe or not, some people didn’t, they don’t always provide that kind of housing",farmers required provide housing braceros know requirements mean roof four door believe people didnt dont always provide kind housing,Living Conditions / Condiciones de vida,-1,0.0
"And the farmers were responsible for the workers, they were placed in their care, you know, as I said, they had to provide food, not food, but the braceros cooked their own food, they went and bought their own food, from my recollection",farmers responsible workers placed care know said provide food food braceros cooked food went bought food recollection,Living Conditions / Condiciones de vida,3,0.672892137549305
"LG:	Right, depending on, we gave them a meal, they ate, and then we did the processing",lg right depending gave meal ate processing,Living Conditions / Condiciones de vida,3,1.0
"And after you filled out the form, well, first the meal, then you fill out the form for them, the number card, then the farmers would pick them up and take them to each farm or work place",filled form well first meal fill form number card farmers would pick take farm work place,Living Conditions / Condiciones de vida,0,1.0
"LG:	Like I told you before, proper housing, at least proper according to what had been agreed",lg like told proper housing least proper according agreed,Living Conditions / Condiciones de vida,76,0.739877219358733
FC:	Were the farmers required to provide the meals during the day,fc farmers required provide meals day,Living Conditions / Condiciones de vida,0,0.8643375121748752
"I think that they had, they could get their own food, they could bring their own food, because like I told you, I saw them at Safeway buying huge, huge sacks of flour and beans, and stuff like that",think could get food could bring food like told saw safeway buying huge huge sacks flour beans stuff like,Living Conditions / Condiciones de vida,-1,0.0
"From my experience working with immigrants, I think that most immigrants only want to come to the United States, because they can make a better living than they do at home, not because they think the United States is the most wonderful place to live, but because that’s the place to make a living",experience working immigrants think immigrants want come united states make better living home think united states wonderful place live thats place make living,Living Conditions / Condiciones de vida,30,0.7822094805088765
"Y abajo había unos cuartos, ahí estaban las oficinas y pegado había un cuarto desocupado ahí, más o menos me lo imagino yo pos ya tantos años",abajo cuartos ahí oficinas pegado cuarto desocupado ahí menos imagino pos tantos años,Living Conditions / Condiciones de vida,206,0.4920448959344025
"Pero alimentos que, los huevos pos yo creo no los freían con manteca o con aceite, casi así crudos",alimentos huevos pos creo freían manteca aceite casi así crudos,Living Conditions / Condiciones de vida,133,0.4473554609775385
"MP:	Y, ¿el patrón les compraba la comida o ustedes compraban su…  JM:	No, nosotros la comprábamos, nosotros la comprábamos",mp patrón compraba comida ustedes compraban jm comprábamos comprábamos,Living Conditions / Condiciones de vida,3,1.0
"Era de cuartos como estos y luego nos hacían que los arregláramos cada año, como en septiembre que no había trabajo, los pintábanos, nos decían que qué color de pintura querían y ya, les enseñábanos a los que vivían en el rancho",cuartos luego hacían arregláramos cada año septiembre trabajo pintábanos decían color pintura querían enseñábanos vivían rancho,Living Conditions / Condiciones de vida,46,0.17833357765033875
"Pero ya cuando se acababa la pisca que ya quedábanos nomás los que íbamos a trabajar, pues ya casi estábanos dos por cuarto, tres en cada cuarto, era todo",acababa pisca quedábanos nomás íbamos trabajar pues casi estábanos dos cuarto tres cada cuarto,Living Conditions / Condiciones de vida,97,0.8432166016370939
"MG:	No, no, salíamos a las doce, comíamos, nos íbamos a los cuartos",mg salíamos doce comíamos íbamos cuartos,Living Conditions / Condiciones de vida,3,0.8681787547411967
"El tal ese, ese ranchero, el Juan, ese, también ese sí, también, ese tiempo tenía puros cuartos también",tal ranchero juan tiempo puros cuartos,Living Conditions / Condiciones de vida,0,0.5665055588657547
"Tenía un cuarto para dormir y tenía la cocina, era lo que agarrábamos, la cocina y un cuarto",cuarto dormir cocina agarrábamos cocina cuarto,Living Conditions / Condiciones de vida,-1,0.0
"Y así estábanos todos, con cocina y cuarto, cocina y cuarto pa dormir, ey",así estábanos cocina cuarto cocina cuarto pa dormir ey,Living Conditions / Condiciones de vida,-1,0.0
"Como los sábados el mayordomo nos paraba muy temprano pa venir a llevar la comida y nos decía: “Y no se vayan a tomar cerveza, el que se va a tomar cerveza, ahí se queda y que se vaya a pie porque yo quiero llegar temprano allá”",sábados mayordomo paraba temprano pa venir llevar comida decía vayan tomar cerveza va tomar cerveza ahí queda vaya pie quiero llegar temprano allá,Living Conditions / Condiciones de vida,62,0.44800309371738606
"Y luego ya nosotros le decíamos: “No, pero es que nosotros vamos a tener fiesta, es que aquí andan dos Lenchos, un Lencho y una Lencha, vamos a hacer comida”",luego decíamos vamos tener fiesta aquí andan dos lenchos lencho lencha vamos hacer comida,Living Conditions / Condiciones de vida,3,1.0
"Es que unos poníamos una cosa y otros otra y así, las Lenchas, ahí era la mamá la que hacía la comida",poníamos cosa así lenchas ahí mamá hacía comida,Living Conditions / Condiciones de vida,31,1.0
"Entonces este, comida, comían tres veces al día, ¿verdad",entonces comida comían tres veces día verdad,Living Conditions / Condiciones de vida,323,1.0
"Y entonces, pues llevábamos la comida para los dos lados, ¿verdad",entonces pues llevábamos comida dos lados verdad,Living Conditions / Condiciones de vida,3,1.0
"Y este, pero sí checaban, en la noche que estuviera todo ya cocinado porque teníamos una, un control bastante bueno con relación a la comida, pero eran un poquito flojitos en la mañana para levantarse",checaban noche cocinado control bastante bueno relación comida poquito flojitos mañana levantarse,Living Conditions / Condiciones de vida,-1,0.0
"FC:	Y se encargaba nada más de darles desayunos pero a veces solían ser las tres comidas al día, ¿verdad",fc encargaba darles desayunos veces solían ser tres comidas día verdad,Living Conditions / Condiciones de vida,323,1.0
"ME:	En Estados Unidos sí les dábamos las tres comidas, los que estuvieran ahí, ¿verdad",unidos dábamos tres comidas ahí verdad,Living Conditions / Condiciones de vida,413,1.0
"Usted, ¿qué impresiones en general tenía de los braceros a los que usted les daba comida",usted impresiones general braceros usted daba comida,Living Conditions / Condiciones de vida,3,1.0
"Yo estaba allá, estuve yo al corriente de lo que estaba sucediendo en Chihuahua y en alguna ocasión antes de, de que sigamos este, pues se descomponía el tren y entonces llevaba yo toda la comida hasta donde estuviera el tren atorado",allá corriente sucediendo chihuahua alguna ocasión sigamos pues descomponía tren entonces llevaba toda comida tren atorado,Living Conditions / Condiciones de vida,281,0.3769914408475376
"FC:	Los distribuidores que le daban a usted la comida, ¿tenía distribuidores en México y en Estados Unidos",fc distribuidores daban usted comida distribuidores méxico unidos,Living Conditions / Condiciones de vida,-1,0.0
Siempre tuvimos platos de cartón y desechables para que hubiera higiene y todo lo demás,siempre platos cartón desechables higiene demás,Living Conditions / Condiciones de vida,-1,0.0
"ME:	Sí, pero al regreso entonces se dan a la hora de la comida y entonces a la hora de la comida, no les dábamos este, más que sándwiches para que… Porque ya con eso se iban directamente a su camión",regreso entonces dan hora comida entonces hora comida dábamos sándwiches iban directamente camión,Living Conditions / Condiciones de vida,-1,0.0
"FC:	Y estos lugares en los que ustedes distribuían la comida, ¿se sentaban en mesas o eran líneas",fc lugares ustedes distribuían comida sentaban mesas líneas,Living Conditions / Condiciones de vida,350,1.0
"ME:	Pero en la cuestión de la comida también este, les dábamos, se me había pasado decirle en el Estados Unidos, les dábamos este, también verduras",cuestión comida dábamos pasado decirle unidos dábamos verduras,Living Conditions / Condiciones de vida,3,1.0
"ME:	Pues todo depende este, hacíamos también la carne picada con chile colorado, con chile verde y pos cosas de ese tipo que es comida netamente mexicana, ¿verdad",pues depende hacíamos carne picada chile colorado chile verde pos cosas tipo comida netamente mexicana verdad,Living Conditions / Condiciones de vida,303,1.0
"ME:	Sí, (risas) pues era una comida limpia y sabrosa, ¿verdad",risas pues comida limpia sabrosa verdad,Living Conditions / Condiciones de vida,11,0.38665321649377465
"Se les pegaban muy bonito, porque se juntaban ahí con los trabajadores e iban a los cuartos y oían y eso así",pegaban bonito juntaban ahí trabajadores iban cuartos oían así,Living Conditions / Condiciones de vida,-1,0.0
"L MC:	Tenían sus galeras, sus cuartos, salones donde… En Río Vista se llamaba",l mc galeras cuartos salones río vista llamaba,Living Conditions / Condiciones de vida,107,0.9392769406687553
"L MC:	Y todavía vienen a comprar, pero en grano, en el molino, ahí está un molino que muele esto y el otro, el grano y todo y vienen unos, las lecherías Escobar y las lecherías de quien sabe quién, ellos pasan esos camiones, semi-trailers bien llenos de comida de ganado",l mc todavía vienen comprar grano molino ahí molino muele grano vienen lecherías escobar lecherías sabe quién pasan camiones semitrailers bien llenos comida ganado,Living Conditions / Condiciones de vida,-1,0.0
"L MC:	No les descontaban, nomás la comida o préstamos, ¿verdad",l mc descontaban nomás comida préstamos verdad,Living Conditions / Condiciones de vida,3,1.0
"Como le digo, había un grupo de carpinteros que andaban arreglando los cuartos de los trabajadores, de los braceros, la ventana este y el otro",digo grupo carpinteros andaban arreglando cuartos trabajadores braceros ventana,Living Conditions / Condiciones de vida,-1,0.0
"I did not want them to sell their home, because they both were used to living in the country",want sell home used living country,Living Conditions / Condiciones de vida,291,0.3727978968601228
"MC:	They fed them three meals a day, and when they were leaving, they would give them a sack lunch, but most of them would eat it before the buses would leave",mc fed three meals day leaving would give sack lunch would eat buses would leave,Living Conditions / Condiciones de vida,323,0.749752684023164
"You would see all the little bags of chips and bags of food, the empty bags of food",would see little bags chips bags food empty bags food,Living Conditions / Condiciones de vida,-1,0.0
"You know, we would just eat, gobble our food, and get back",know would eat gobble food get back,Living Conditions / Condiciones de vida,3,1.0
Mexico asked the United States government [to provide] good housing for them [braceros],mexico asked united states government provide good housing braceros,Living Conditions / Condiciones de vida,191,0.7153257986520384
"They had to make sure that they had plenty of food, and if they got hurt, they had hospitalization or whatever they needed",make sure plenty food got hurt hospitalization whatever needed,Living Conditions / Condiciones de vida,-1,0.0
They came many times without food for days,came many times without food days,Living Conditions / Condiciones de vida,-1,0.0
"Entonces, nos juntamos todos en el mismo departamento de los otros y ellos hacían almuerzo, comida y cena, pero yo me comprometía con las tortillas todos los días, un altero",entonces juntamos mismo departamento hacían almuerzo comida cena comprometía tortillas días altero,Living Conditions / Condiciones de vida,-1,0.0
"NH:	Estaba muy engreída conmigo, llegaba yo de trabajar en la obra, y llegaba y me quitaba los zapatos y le decía a mi señora que si ya había hecho comida, que le apartara primero a su papá y luego que sirviera a los demás",nh engreída conmigo llegaba trabajar obra llegaba quitaba zapatos decía señora si hecho comida apartara primero papá luego sirviera demás,Living Conditions / Condiciones de vida,254,0.40815304622141096
"Estaba La Esperanza en, la tienda era Rae McCoy, ese fue el que me dio las cartas a mí cuando arreglé yo mi residencia, Rae McCoy y mi patrón se llamaba, pos ahí está en la carta esa del cajón, esa era todo lo que tenía de dirección, yo vivía en unos cuartos de lámina",esperanza tienda rae mccoy dio cartas arreglé residencia rae mccoy patrón llamaba pos ahí carta cajón dirección vivía cuartos lámina,Living Conditions / Condiciones de vida,35,1.0
"Ahí estaba boca abajo él, estaba así, lo mataron ahí, ahí en ése cuarto, dije yo: “Pues no sé cómo le pusieron tranca por dentro a la puerta”",ahí boca abajo así mataron ahí ahí ése cuarto dije pues sé cómo pusieron tranca dentro puerta,Living Conditions / Condiciones de vida,157,0.12335838268997515
"Es como le digo, había cuatro cuadras de cuatro cuartos cada cuadra y una cuadra era de un ranchero, otra de otra, otra de otra, es que eran braceros de diferentes patrones",digo cuatro cuadras cuatro cuartos cada cuadra cuadra ranchero braceros diferentes patrones,Living Conditions / Condiciones de vida,97,1.0
