Original Sentence,Cleaned Sentence,BERTopic Topic,Topic Probability,Predefined Topic
"Sometimes it came in early, but it did come in and just generally flood the fields",sometimes came early come generally flood fields,-1,0.0,Labor Experiences
"This would be to smooth out the hillocks and small mounds of earth with brush, and leave it ready for the final braiding for the cotton farmer",would smooth hillocks small mounds earth brush leave ready final braiding cotton farmer,-1,0.0,Labor Experiences
"The cottonwoods were huge, and they met in the center, forming a canopy all the way from Tornillo to Ysleta",cottonwoods huge met center forming canopy way tornillo ysleta,7,0.8166702875146147,Labor Experiences
"RB:	In other words, these were the first people who were basically starting agriculture down there",rb words first people basically starting agriculture,1,1.0,Labor Experiences
"People came here with the idea from places like Alabama, Louisiana, Missouri, and those southern cotton-growing states",people came idea places like alabama louisiana missouri southern cottongrowing states,7,1.0,Labor Experiences
"Anyway, the cottonseed was brought in from outside El Paso, planted, and then of course, it was grown",anyway cottonseed brought outside paso planted course grown,7,0.8050820602665383,Labor Experiences
There was a ready market with a good world price of cotton,ready market good world price cotton,7,0.6313913628107104,Labor Experiences
There was a ready market for the labor to prepare land and to level it like my dad,ready market labor prepare land level like dad,3,1.0,Labor Experiences
"He knew how to trade labor for money and how to trade firewood for groceries, that sort of thing",knew trade labor money trade firewood groceries sort thing,-1,0.0,Labor Experiences
"Now the laborers, the ones who made the adobes, let them dry, and used the hoe and water buckets to make the clay adobe plaster, now they only got about 50¢ a day",laborers ones made adobes let dry used hoe water buckets make clay adobe plaster got 50 day,-1,0.0,Labor Experiences
It was the largest cotton and cattle company in the Lower Valley,largest cotton cattle company lower valley,7,0.7868578676073688,Labor Experiences
The cotton was very usable and enjoyed a very good world market price for many years,cotton usable enjoyed good world market price many years,7,0.7402935607514978,Labor Experiences
They also very ingeniously used the very fine lint that was left on the cottonseed for a number of things,also ingeniously used fine lint left cottonseed number things,-1,0.0,Labor Experiences
"EB:	There was always a demand for labor to pick the cotton, irrigate it, hoe it, and so on",eb always demand labor pick cotton irrigate hoe,7,0.6493944787553153,Labor Experiences
"The Border Patrol and Customs people went along with it, because the American farmers needed that labor",border patrol customs people went along american farmers needed labor,-1,0.0,Labor Experiences
"They had to bring in these day laborers, jornaleros, from Mexico to take up the slack",bring day laborers jornaleros mexico take slack,-1,0.0,Labor Experiences
"All the available Mexican American labor, including my uncles and even my dad, for a short while, were all drafted",available mexican american labor including uncles even dad short drafted,-1,0.0,Labor Experiences
"There was a huge demand for the cotton product, as you can imagine, just for uniforms alone, the khaki",huge demand cotton product imagine uniforms alone khaki,7,0.5804932942639337,Labor Experiences
"I can’t pretend to know exactly how it worked out, but the Mexican movers and shakers over in Juarez realized that there was huge market for labor on the American side, and there was a huge surplus of Mexican labor on the other side",cant pretend know exactly worked mexican movers shakers juarez realized huge market labor american side huge surplus mexican labor side,-1,0.0,Labor Experiences
"The way he worked, he had an interest in a construction company in New Mexico—Allison Haney",way worked interest construction company new mexicoallison haney,381,0.7812608108368829,Labor Experiences
"It was a twenty-four hours a day, seven days a week construction job",twentyfour hours day seven days week construction job,-1,0.0,Labor Experiences
They poured concrete twenty-four hours a day to build those dams,poured concrete twentyfour hours day build dams,-1,0.0,Labor Experiences
They used to put in alfalfa for a couple of years to replenish the soil and then go back to the cotton,used put alfalfa couple years replenish soil go back cotton,7,0.6317618119073755,Labor Experiences
"There were two water taps in the center of the open area that worked as everything, that’s where they ditched water and everything else",two water taps center open area worked everything thats ditched water everything else,47,1.0,Labor Experiences
"(pause) As time went on, I recall at the peak of the cotton-picking season, they would be a total of some six hundred at the Allison place",pause time went recall peak cottonpicking season would total six hundred allison place,-1,0.0,Labor Experiences
"”  It worked out pretty well, smooth, but there would be that many",worked pretty well smooth would many,0,1.0,Labor Experiences
They had a train of these cotton wagons where they would pull the cotton,train cotton wagons would pull cotton,7,0.9335880347184544,Labor Experiences
"They would have a whole system of people who weighed the cotton for them, gave them a slip for the amount of cotton the machines said they had picked up, the scales",would whole system people weighed cotton gave slip amount cotton machines said picked scales,7,0.8692171211725057,Labor Experiences
"EB:	Before that, the guy she worked for was a Cyber, he was the administrator, they would calculate it",eb guy worked cyber administrator would calculate,-1,0.0,Labor Experiences
"They had learned how to work the system and work hard, and so they had money left over to buy that, now they would also buy for their children, and dad always had clothing, American underwear for the women, brassieres and panties and all that, also cotton underwear for the men, khaki shirts, khaki pants, and the sombreros",learned work system work hard money left buy would also buy children dad always clothing american underwear women brassieres panties also cotton underwear men khaki shirts khaki pants sombreros,-1,0.0,Labor Experiences
"The kids went through school in Tornillo and all, graduated from high school, several of them went to college, women, the girls, and the men, and became very productive citizens and had good professional jobs",kids went school tornillo graduated high school several went college women girls men became productive citizens good professional jobs,-1,0.0,Labor Experiences
"The laborers worked six days a week, Monday through Saturday; they were off Sunday",laborers worked six days week monday saturday sunday,434,1.0,Labor Experiences
"A guy like that would be fired, it kind of worked the other way around",guy like would fired kind worked way around,0,1.0,Labor Experiences
"Everybody wanted them to succeed in production, because everybody’s job depended on it",everybody wanted succeed production everybodys job depended,0,1.0,Labor Experiences
"Anyway, his job was to inspect them at Rio Vista, the new guys who came in",anyway job inspect rio vista new guys came,61,1.0,Labor Experiences
"They were over here frantically trying to get people in California, like at UC-Davis, to come up with square tomatoes that could be picked up with special equipment; they were working on the machines",frantically trying get people california like ucdavis come square tomatoes could picked special equipment working machines,43,0.13671921812343593,Labor Experiences
"ES:	Pues pura labor, pura lo que es de la labor, puro tractor todo, tractor, anduvimos en tractores, él era tractorista yo también, y…  MP:	Pero, ¿empezó luego luego con el tractor",pues pura labor pura labor puro tractor tractor anduvimos tractores tractorista mp empezó luego luego tractor,78,0.7919046127234347,Labor Experiences
"FG: 	I was raised in the Lower Valley, and I grew around cotton fields",fg raised lower valley grew around cotton fields,7,0.5636837414456703,Labor Experiences
"FG:	My father was a friend of one of the supervisors at the El Paso Cotton Association, and he encouraged him to let me go work at the bracero center",fg father friend one supervisors paso cotton association encouraged let go work bracero center,3,1.0,Labor Experiences
"FG:	I worked there from 1954, approximately ’54 to ’58, as a clerical worker",fg worked 1954 approximately 54 58 clerical worker,18,1.0,Labor Experiences
"FC:	This job you did there, did you ask them to show you proof of the information they were giving to you, like an ID or a birth certificate",fc job ask show proof information giving like id birth certificate,479,1.0,Labor Experiences
FC:	How many people were doing the same clerk-typing job at the Rio Vista center while you worked there,fc many people clerktyping job rio vista center worked,61,1.0,Labor Experiences
"FG:	Up to twelve hours, twelve, even fifteen hours if someone wanted to stay double shift",fg twelve hours twelve even fifteen hours someone wanted stay double shift,81,0.20612737606704754,Labor Experiences
"FC:	Oh, okay, and you worked Monday through Friday or—  FG:	It was seven days a week",fc oh okay worked monday friday fg seven days week,-1,0.0,Labor Experiences
"FG:	With me, because the processing took at least a day, because they went from one department, Health Department, Immigration, Department of Labor, Department of Transportation, so as they were being processed, there were different departments that they had to go through",fg processing took least day went one department health department immigration department labor department transportation processed different departments go,40,0.46720185096211947,Labor Experiences
"FC:	Okay, so they got to the Rio Vista center, what was the first step that they—  FG:	Okay, let me, I’d have to, I wasn’t really prepared to think in terms of how they [were being] processing, but they went to the Immigration Department, through the Health Department, through the Department of Labor, and the Department of Transportation, and we were working barracks ourselves, so there were different—  FC:	Buildings for each process—for example, at the Immigration Department, that was the first one, what happened there",fc okay got rio vista center first step fg okay let id wasnt really prepared think terms processing went immigration department health department department labor department transportation working barracks different fc buildings processfor example immigration department first one happened,40,0.5899801982905245,Labor Experiences
"FC:	Okay, but you saw her several times during the time you worked there",fc okay saw several times time worked,0,1.0,Labor Experiences
"FC:	So you worked there, you mentioned, from 1954 to 1958 as a clerk-typist, but also, you worked there during the summers",fc worked mentioned 1954 1958 clerktypist also worked summers,18,0.77914944409885,Labor Experiences
The rest of the year you worked for the El Paso Cotton Association,rest year worked paso cotton association,-1,0.0,Labor Experiences
"FG:	The El Paso Cotton Association, I helped out, I assisted in clerical work there",fg paso cotton association helped assisted clerical work,-1,0.0,Labor Experiences
FC:	What was the main role of the El Paso Cotton Association,fc main role paso cotton association,-1,0.0,Labor Experiences
"FC:	After that, after working doing clerical work at the El Paso Cotton Association, you mentioned that you moved to the U",fc working clerical work paso cotton association mentioned moved u,-1,0.0,Labor Experiences
"FC:	Okay, what about the number of hours they were supposed to work at the field",fc okay number hours supposed work field,272,0.36200442492901064,Labor Experiences
"Department of Labor, did they require the braceros to show their papers, to show that they were working legally",department labor require braceros show papers show working legally,105,0.7109801722266449,Labor Experiences
"Was there any kind of job relationship, like the Mexican government also wanted to take the lead in the working conditions of the—  FG:	I have no idea; I am not familiar with that",kind job relationship like mexican government also wanted take lead working conditions fg idea familiar,72,1.0,Labor Experiences
"FC:	Did anytime during the years you worked for Rio Vista, the El Paso Cotton Association, and the U",fc anytime years worked rio vista paso cotton association u,-1,0.0,Labor Experiences
"Department of Labor, did the braceros cause any problems while working at the United States",department labor braceros cause problems working united states,-1,0.0,Labor Experiences
"FG:	I believe it was already understood that the employer knew what to do in case of a medical incident or emergency, whether they took them to the facilities around there or whether they were at the job site, I don’t know specific",fg believe already understood employer knew case medical incident emergency whether took facilities around whether job site dont know specific,288,0.504786416625235,Labor Experiences
"What about your wages working for the Rio Vista, El Paso Cotton, and the U",wages working rio vista paso cotton u,7,0.5457232297465444,Labor Experiences
"FG:	Yes, because see we were working for the, it was government jobs, so I don’t recall what the pay was at that time",fg yes see working government jobs dont recall pay time,94,0.1306932146970508,Labor Experiences
"FC:	During the time you worked at the Rio Vista center, the employees were there just for the summer, seasonal workers, or did most of them returned, like every—  FG:	Most of them returned",fc time worked rio vista center employees summer seasonal workers returned like every fg returned,61,1.0,Labor Experiences
"FC:	Let’s say you worked there your shift, what if they close, the shift was over, and there were still people standing in line",fc lets say worked shift close shift still people standing line,-1,0.0,Labor Experiences
"FC:	So, how was the place you worked at when you [were a] clerk-typist at the Rio Vista center",fc place worked clerktypist rio vista center,61,1.0,Labor Experiences
"Some of them made lasting friendship with their employers or worked well, but they wanted to go back to the same town or same farm",made lasting friendship employers worked well wanted go back town farm,1,0.9134621148096312,Labor Experiences
"FG:	Yes, and that went through, like if they went through the El Paso Cotton Association, they already knew what employers needed what workers, so some of them were able to go back",fg yes went like went paso cotton association already knew employers needed workers able go back,0,0.9017190813540825,Labor Experiences
"FG:	I believe so, I think so, if we really want the agriculture, specially, to go back and to do well, I believe we need these men, because, like I said before, they were the ones that kept our agricultural afloat and not let it die",fg believe think really want agriculture specially go back well believe need men like said ones kept agricultural afloat let die,1,1.0,Labor Experiences
"Bueno, me refiero a que les daban cobijas para el frío, cuando estaban así en la labor tenían sus estaciones así como que con botes de agua",bueno refiero daban cobijas frío así labor estaciones así botes agua,261,1.0,Labor Experiences
FR:	Tomábamos las huellas digitales de los braceros y los entrevistábamos para llenar las formas antes de que pasaran al Departamento de Labor,fr tomábamos huellas digitales braceros entrevistábamos llenar formas pasaran departamento labor,205,0.9366358630779639,Labor Experiences
Department of Labor]  FC:	¿O sea que usted se acuerda cómo era el procedimiento aquí en Río Vista,department labor fc usted acuerda cómo procedimiento aquí río vista,244,0.9588776511920993,Labor Experiences
"FR:	El proceso más bien duraba casi todo un día desde que entraba hasta que salía a… Nosotros éramos casi los, ante los últimos [penúltimos] porque el último era el Labor Department que les hacían la mica, los retrataban y les daban la mica",fr proceso bien duraba casi día entraba salía casi últimos penúltimos último labor department hacían mica retrataban daban mica,6,1.0,Labor Experiences
"Y luego pasaban otra vez por Migración pa estar seguro que traiban los papeles, micas y todo y es onde pasaban por Labor para que ya, eran seleccionados pa los contratos",luego pasaban vez migración pa seguro traiban papeles micas onde pasaban labor seleccionados pa contratos,40,0.41568345126669604,Labor Experiences
FR:	Los traiban en camiones se me hace que eran de Labor Department,fr traiban camiones hace labor department,29,0.7929350020361429,Labor Experiences
FR:	De ahí se seguían al Labor Department pa que les hicieran las micas,fr ahí seguían labor department pa hicieran micas,0,1.0,Labor Experiences
"Y luego de ahí pasaban a, de ahí ya había contratos con Labor Department",luego ahí pasaban ahí contratos labor department,4,0.7667334231138986,Labor Experiences
"FR:	Sí, andaba viendo todo desde lo que hacían en el Health Department, Labor, Immigration todo, le daba vuelta y sí, ya recuerdo quién era este señor, sí era del cónsul",fr andaba viendo hacían health department labor immigration daba vuelta recuerdo quién señor cónsul,40,0.661745645913768,Labor Experiences
"FR:	Yo fui a, entonces salí del servicio y andaba buscando trabajo, así es que yo hice aplicaciones en Immigration y de ahí mismo me hablaron porque yo andaba buscando permanent job y salió este temporary, pos no lo dejé pasar",fr entonces salí servicio andaba buscando trabajo así hice aplicaciones immigration ahí mismo hablaron andaba buscando permanent job salió temporary pos dejé pasar,-1,0.0,Labor Experiences
"Después de eso ya, como ese es puro stoop labor, aquí los americanos no quieren hacer eso, menos por el sueldo que les pagan",después puro stoop labor aquí americanos quieren hacer menos sueldo pagan,30,0.3518601848825698,Labor Experiences
"FR:	Está bien porque como le digo, nadie, aquí nadie quiere stoop labor y no pagan, no pagan nada",fr bien digo nadie aquí nadie quiere stoop labor pagan pagan,-1,0.0,Labor Experiences
"GT:	Pues mi papá todo el tiempo trabajó en la labor, mi mamá en la casa, ella nunca salió a trabajar para nada",gt pues papá tiempo trabajó labor mamá casa nunca salió trabajar,-1,0.0,Labor Experiences
"Ya había mucha gente pues necesitada de trabajo, que trabajaban en la labor pero ese trabajo es nomás de tres meses en el año y en el otro tiempo ya no hay nada qué hacer, se amontona mucha gente, había gente, cantidad ahí",mucha gente pues necesitada trabajo trabajaban labor trabajo nomás tres meses año tiempo hacer amontona mucha gente gente cantidad ahí,-1,0.0,Labor Experiences
"Sabe que era cuando andábamos piscando elote, sabe que la compañía nos llevaban en unos camiones a las labores a onde piscábanos el elote",sabe andábamos piscando elote sabe compañía llevaban camiones labores onde piscábanos elote,29,0.42493693279984995,Labor Experiences
"Porque mire, el trabajo pues sí taba pesado porque como le digo, era puro trabajo así de labor, agarraba mucho sol todas esas cosas y, ¿sabe qué",mire trabajo pues taba pesado digo puro trabajo así labor agarraba sol todas cosas sabe,0,1.0,Labor Experiences
Teníamos tráilers ahí porque son unas labores muy grandes y pues ahí llenaban los tráilers y de ahí nos sacaban en trailers porque en trailers nos transportaban,tráilers ahí unas labores grandes pues ahí llenaban tráilers ahí sacaban trailers trailers transportaban,29,0.6992053345609723,Labor Experiences
"Y nos íbamos a trabajar él a manejar una máquina donde sacaban árboles y yo de labor, ganando $0",íbamos trabajar manejar máquina sacaban árboles labor ganando 0,0,1.0,Labor Experiences
"Me vine caminando y buscando trabajo mientras en las labores y limpiando aquí, limpiando allá",vine caminando buscando trabajo mientras labores limpiando aquí limpiando allá,-1,0.0,Labor Experiences
BM:	You got a bachelor’s degree—  JA:	In agriculture,bm got bachelors degree ja agriculture,1,1.0,Labor Experiences
"JA:	My first position was teaching vocational agriculture in Farmington, New Mexico, for a year",ja first position teaching vocational agriculture farmington new mexico year,-1,0.0,Labor Experiences
"The purpose of the [Cooperative] Extension Service is to bring information on what is going on at the university in the Agriculture Department out to the farmers and ranchers…experiment work, mostly",purpose cooperative extension service bring information going university agriculture department farmers ranchersexperiment work mostly,1,1.0,Labor Experiences
BM:	Your job assignment then was here in Doña Ana County,bm job assignment doña ana county,-1,0.0,Labor Experiences
"JA:	That’s right, to see that they were treated properly, paid, and that they did their job",ja thats right see treated properly paid job,-1,0.0,Labor Experiences
"My job was to try to make this program successful and to work to get our agriculture products picked, like the cotton picked and out of the farm",job try make program successful work get agriculture products picked like cotton picked farm,1,1.0,Labor Experiences
BM:	Did you ever have to go anywhere else to do your job as administrator of that program,bm ever go anywhere else job administrator program,-1,0.0,Labor Experiences
"Mostly, I was right here in the county working to try to get the braceros to the farmers and to see that they did their job of doing the agriculture work",mostly right county working try get braceros farmers see job agriculture work,1,1.0,Labor Experiences
[They] wanted to do the job and make the money that came with the job,wanted job make money came job,0,0.8863100287758152,Labor Experiences
"There had to be some agriculture work done, and there just weren’t any local people available",agriculture work done werent local people available,1,1.0,Labor Experiences
"BM:	Were there any farmers that stood out in terms of the number of braceros that they used or their treatment, whether good or bad, of their laborers",bm farmers stood terms number braceros used treatment whether good bad laborers,1,1.0,Labor Experiences
JA:	This picking season went on until finally all the cotton was picked,ja picking season went finally cotton picked,7,0.8151133959836102,Labor Experiences
"Preparing the land or the crops needed some handwork or human work, to get things prepared",preparing land crops needed handwork human work get things prepared,1,0.36967095294614033,Labor Experiences
BM:	Was it nearly always hand labor that they were hired for,bm nearly always hand labor hired,0,0.9880892154491031,Labor Experiences
BM:	Would you say that would be at the peak of cotton harvest,bm would say would peak cotton harvest,7,0.47012936499212465,Labor Experiences
"There was other growing of vegetables that required a lot of hand labor, just harvesting it, keeping the land clean, getting the vegetables grown, and then harvested",growing vegetables required lot hand labor harvesting keeping land clean getting vegetables grown harvested,-1,0.0,Labor Experiences
"That required picking, like cotton, and it required a lot of hand labor",required picking like cotton required lot hand labor,-1,0.0,Labor Experiences
"BM:	To your knowledge, did the braceros that worked at one farm return to that same place the next year",bm knowledge braceros worked one farm return place next year,1,1.0,Labor Experiences
"JA:	We didn’t have any argument that I remember, because the braceros were needed, and the braceros needed the jobs",ja didnt argument remember braceros needed braceros needed jobs,-1,0.0,Labor Experiences
"BM:	To your knowledge, was there any labor unrest among the braceros in this county",bm knowledge labor unrest among braceros county,-1,0.0,Labor Experiences
"JA:	If we hadn’t had them, there would be a lot of farms that wouldn’t have been able to harvest their crops",ja hadnt would lot farms wouldnt able harvest crops,1,1.0,Labor Experiences
The big requirement was with the cotton farmers and the vegetable farmers,big requirement cotton farmers vegetable farmers,7,0.6984046074950628,Labor Experiences
It did a great deal of good and kept many of our farmers in business by harvesting their crops,great deal good kept many farmers business harvesting crops,1,1.0,Labor Experiences
"JA:	Well, they were here to work, to take care harvesting our crops, and the farmers needed them",ja well work take care harvesting crops farmers needed,1,1.0,Labor Experiences
BM:	It seems like there’s not a lot of Americans that want to do farm labor at this point in time anyway,bm seems like theres lot americans want farm labor point time anyway,1,0.7842686495697182,Labor Experiences
"If it would help our farmers to carry on and feed the people in the United States, feed and clothe them, then it would be good to have bracero labor",would help farmers carry feed people united states feed clothe would good bracero labor,1,1.0,Labor Experiences
"Today, we have many mechanical ways of harvesting, but we still need hand labor in many cases",today many mechanical ways harvesting still need hand labor many cases,69,0.6403488527473807,Labor Experiences
"JA:	It might have been some of them wanted to come over, but as a whole, they were Mexican citizens and were here to do a job",ja might wanted come whole mexican citizens job,-1,0.0,Labor Experiences
"JC:	Pos a la labor nada más, a la agricultura, ahí no hay ningún trabajo de, ¡nada, nada, nada",jc pos labor agricultura ahí ningún trabajo,1,1.0,Labor Experiences
"Mire, se nos hizo un trozadero ahí con las labores ajenas",mire hizo trozadero ahí labores ajenas,0,1.0,Labor Experiences
"Que no le dejáramos la labor tirada, que quién sabe qué… Que él iba a perder, pos ya, nos convencimos y ahí nos quedamos",dejáramos labor tirada quién sabe iba perder pos convencimos ahí quedamos,-1,0.0,Labor Experiences
"Entonces trabajaba un americano y un japonés con él, nomás los dos trabajaban, no tenían labor, tenía, así muy poquito, llegamos nosotros tres ya, ya hicimos un poquito más",entonces trabajaba americano japonés nomás dos trabajaban labor así poquito llegamos tres hicimos poquito,127,0.3754424922266546,Labor Experiences
"Y mi hermano, trabajó en la San Francisco Miner Company México, ahí en San Francisco del Oro, en el laboratorio, era una compañía minera",hermano trabajó san francisco miner company méxico ahí san francisco oro laboratorio compañía minera,154,0.89058674210187,Labor Experiences
"JM:	Pues yo la busqué, porque cuando entré a la Border Steel entré empezando la compañía, entré de labor, escarbando haciendo hoyos en esa",jm pues busqué entré border steel entré empezando compañía entré labor escarbando haciendo hoyos,179,0.45045259010066746,Labor Experiences
"Déjeme decirle, empecé en construcción, empezó a operar la compañía y luego ya nos empezaron, yo seguí de labor, después ya me solicitaron… En la construcción empecé trabajando de ayudante de tubero, metiendo tubería, plumber",déjeme decirle empecé construcción empezó operar compañía luego empezaron seguí labor después solicitaron construcción empecé trabajando ayudante tubero metiendo tubería plumber,-1,0.0,Labor Experiences
"Después hubo huelga y me vine a la Paisano Concrete, también empecé en la Paisano Concrete, una compañía de… Así como la desta como la de Jobe, de cemento, de concreto, ahí también empecé yo en mantenimiento de la planta",después huelga vine paisano concrete empecé paisano concrete compañía así desta jobe cemento concreto ahí empecé mantenimiento planta,-1,0.0,Labor Experiences
"Porque fíjese, yo me he estado dando cuenta que, siempre a veces trabajábanos mucho porque era bastante terreno y había otra labor enseguida enfrente así grande también",fíjese dando cuenta siempre veces trabajábanos bastante terreno labor enseguida enfrente así grande,-1,0.0,Labor Experiences
"Cuando, porque faltaba muncha gente aquí cuando la guerra del [19]39, faltaba muncha gente de aquí y iban a pasar a la gente aquí por Caseta porque, aquí la labor estaban solas aquí, no había quien las trabajara, entonces alguien dijo, ahí nos dijo un empleado de La Migración dijo: “Ustedes”, dijo, “van como soldados”, dijo, “de campo, a reemplazar los que están peleando allá”",faltaba muncha gente aquí guerra 1939 faltaba muncha gente aquí iban pasar gente aquí caseta aquí labor solas aquí trabajara entonces alguien dijo ahí dijo empleado migración dijo ustedes dijo van soldados dijo campo reemplazar peleando allá,-1,0.0,Labor Experiences
"Porque aquí no había quien trabajara la labor, estaba solo aquí, estaban las labores llenas de hierba y todo",aquí trabajara labor solo aquí labores llenas hierba,0,1.0,Labor Experiences
"Es que necesitaban la gente aquí, estaban necesitando mucho la gente aquí para las labores, para el trabajo de las labores",necesitaban gente aquí necesitando gente aquí labores trabajo labores,-1,0.0,Labor Experiences
"JG:	Piscando algodón, trabajando el azadón, en los riegos, regando alfalfa y todo lo que es trabajar en la labor",jg piscando algodón trabajando azadón riegos regando alfalfa trabajar labor,7,0.5958978650177593,Labor Experiences
"JG:	Dijo: “Él sabe cortar los árboles, él sabe tra[bajar], rayar, sabe sembrar, sabe”, dijo, “todo el trabajo de lo que usted lo ponga hacer, la labor”, dijo, “te lo hace él”",jg dijo sabe cortar árboles sabe trabajar rayar sabe sembrar sabe dijo trabajo usted ponga hacer labor dijo hace,0,1.0,Labor Experiences
"“Siembro en mi tierra, tengo un hotel, tengo un restaurant, tengo un herrería, una lavandería”, dice, “y casi no labor, puros negocios”, dice, todos ellos",siembro tierra hotel restaurant herrería lavandería dice casi labor puros negocios dice,113,0.610778301806281,Labor Experiences
"O sea, aquí trabajaba y en Lamesa, pero ahí mismo estaba el rancho, ahí mismo está la labor donde vivía",aquí trabajaba lamesa ahí mismo rancho ahí mismo labor vivía,1,0.4318508839377003,Labor Experiences
"JC:	Pos todo el trabajo en la labor de desahijar, limpiar y quitar la hierba y ya llegando a piscar pos ya puro algodón",jc pos trabajo labor desahijar limpiar quitar hierba llegando piscar pos puro algodón,7,0.776264788693867,Labor Experiences
"JC:	No le hacían caso, llevaban sandías que se hallaban en la labor y hasta ahí las tenían hasta debajo de la cama, no pos llegaban otros, ¡raz",jc hacían caso llevaban sandías hallaban labor ahí debajo cama pos llegaban raz,46,0.9737638749214536,Labor Experiences
Va a ser santo de los Manueles y vamos a hacer comida aquí en la labor”,va ser santo manueles vamos hacer comida aquí labor,220,1.0,Labor Experiences
"Entonces metió a ese que pataleaba a la gente,  lo metió ahí como, para que cargara las trailas y todo eso, pero yo era el mayordomo, yo le acarriaba las trailas de la labor al gin nomás",entonces metió pataleaba gente metió ahí cargara trailas mayordomo acarriaba trailas labor gin nomás,-1,0.0,Labor Experiences
FC:	None of them worked for the bracero project or anything in anyway,fc none worked bracero project anything anyway,36,0.4220652228584785,Labor Experiences
"By the time I got to Pecos, he had very nicely acquired me a job at the Trans Pecos Cotton Association, which was, I presume, had a government entity, a connection with the government, because we had government guidelines to follow, and it had to be adhered to",time got pecos nicely acquired job trans pecos cotton association presume government entity connection government government guidelines follow adhered,-1,0.0,Labor Experiences
"We had an inspector from the Department of Labor come and check the housing and to make sure—  FC:	So, you actually had housing, too, for the braceros",inspector department labor come check housing make sure fc actually housing braceros,389,1.0,Labor Experiences
"He came periodically to visit, and any bracero who had a complaint, a request, or a desire to speak to him, for whatever private reasons they might have, were told of his coming, and they would line up at the fence of the Pecos Cotton Association, and he would visit with them",came periodically visit bracero complaint request desire speak whatever private reasons might told coming would line fence pecos cotton association would visit,-1,0.0,Labor Experiences
"FC:	How old were you, ma’am, when you started working for the Trans Pecos Cotton Association",fc old maam started working trans pecos cotton association,-1,0.0,Labor Experiences
"LG:	My recollection, it’s been a long time, but I think I worked since I got there in 1955 to 1957 or ’58, I’m not sure",lg recollection long time think worked since got 1955 1957 58 im sure,18,0.9778582946300441,Labor Experiences
"LG:	My job was to, along with my co-worker, Lois Vasquez, who was my supervisor; I was to help in the processing of every farmworker that came into Pecos",lg job along coworker lois vasquez supervisor help processing every farmworker came pecos,1,0.7333724909800943,Labor Experiences
"The Trans Pecos Cotton Association covered two counties, Reeves and Pecos County",trans pecos cotton association covered two counties reeves pecos county,-1,0.0,Labor Experiences
Do you know when the Trans Pecos Cotton Association started,know trans pecos cotton association started,-1,0.0,Labor Experiences
"FC:	So, after let’s say, a bracero came, and they worked on a farm for a certain period of time",fc lets say bracero came worked farm certain period time,1,1.0,Labor Experiences
"At the time that they arrived at the Trans Pecos Cotton Association, they already have forms, like, ID forms, or visas, or something they had to show you",time arrived trans pecos cotton association already forms like id forms visas something show,-1,0.0,Labor Experiences
"Holsher needed two hundred workers, so it was our job to assign ‘em",holsher needed two hundred workers job assign em,11,1.0,Labor Experiences
"I think he came to pick them up, either he came to pick ‘em, I remember cotton people coming in trucks, they would climb in the back",think came pick either came pick em remember cotton people coming trucks would climb back,7,0.7852643652522682,Labor Experiences
There’s only a certain amount of harvesting time for cotton and so forth,theres certain amount harvesting time cotton forth,-1,0.0,Labor Experiences
"FC:	Doing the same kind of job you—  LG:	Yes, or doing maybe some of the other processing, because I told you, Lois and I basically did the processing, because we were the ones that spoke Spanish",fc kind job lg yes maybe processing told lois basically processing ones spoke spanish,33,0.586966244655848,Labor Experiences
"FC:	Oh, okay, so they already had all their—  LG:	Our job was not to do the reviewing of immigration documents, other than only to put them into our database that we had",fc oh okay already lg job reviewing immigration documents put database,-1,0.0,Labor Experiences
Did the Trans Pecos Cotton Association work year-round,trans pecos cotton association work yearround,-1,0.0,Labor Experiences
"LG:	Yeah, I know that we worked, I worked there for two years, so I must have—  FC:	It wasn’t a seasonal job",lg yeah know worked worked two years must fc wasnt seasonal job,-1,0.0,Labor Experiences
"You worked there—  LG:	Oh, yeah, I worked there all the time",worked lg oh yeah worked time,0,0.9973653970586372,Labor Experiences
"FC:	It was a full-time job, but you mentioned that September and November were like—  LG:	That was the season and when the cotton was harvested, but then there’s other thing to do besides the harvesting",fc fulltime job mentioned september november like lg season cotton harvested theres thing besides harvesting,449,1.0,Labor Experiences
"I’m sure there were other crops that they might have picked, like there were onions, and Coyanosa is also a farming area that farms a lot of, harvests a lot of onions",im sure crops might picked like onions coyanosa also farming area farms lot harvests lot onions,43,0.02526171598930176,Labor Experiences
"So, I’m not sure what other, I’m trying to, my recollection tells me basically it was cotton",im sure im trying recollection tells basically cotton,7,0.9577823411278104,Labor Experiences
"FC:	Okay, maybe it was cotton; maybe there will be others",fc okay maybe cotton maybe others,7,1.0,Labor Experiences
"You mentioned that besides the staff from the Trans Pecos Cotton Association, you have inspectors from the Department of Labor as well as the Mexican consulate, which wasn’t, you said, he wasn’t present all the time",mentioned besides staff trans pecos cotton association inspectors department labor well mexican consulate wasnt said wasnt present time,72,0.9786193060381656,Labor Experiences
You say also that some inspectors from the Department of Labor go to the association,say also inspectors department labor go association,-1,0.0,Labor Experiences
"I remember if there were farmers, if the braceros were there, of course, our job was the process them, but we had other work to do",remember farmers braceros course job process work,1,1.0,Labor Experiences
