Original Sentence,Cleaned Sentence,Predefined Topic,BERTopic Topic,Topic Probability
Gracias a Dios que siempre tuve muy buenos contratos y yo siempre terminaba los contratos,gracias dios siempre buenos contratos siempre terminaba contratos,Migration Motivation / Motivación para migrar,4,0.8847530047604897
"Ésa se la daban a los braceros que terminaban sus contratos y de hecho está, pos aquí en…Cuando estuve en Presidio, pues que cumplí mis dieciocho meses de trabajo, volví otra vez",ésa daban braceros terminaban contratos hecho pos aquí encuando presidio pues cumplí dieciocho meses trabajo volví vez,Migration Motivation / Motivación para migrar,166,0.9388726232516004
"Después hacía uno, en Chihuahua, hacía uno su contrato y de ahí lo llevaban a uno",después hacía chihuahua hacía contrato ahí llevaban,Migration Motivation / Motivación para migrar,15,0.8230652127749871
"Ahí en Río Vista, ahí hacía uno el contrato",ahí río vista ahí hacía contrato,Migration Motivation / Motivación para migrar,4,1.0
"Mire, yo cuando estuve en Artesia el 1953 terminé mi contrato, nos escogieron a siete trabajadores de cincuenta y tantos",mire artesia 1953 terminé contrato escogieron siete trabajadores cincuenta tantos,Migration Motivation / Motivación para migrar,-1,0.0
"Entonces, él agarraba los contratos, los contratos de uno y le dan a uno un permiso que se viniera uno aquí a México",entonces agarraba contratos contratos dan permiso viniera aquí méxico,Migration Motivation / Motivación para migrar,111,0.41993808206585675
"Entonces, ya cuando lo necesitaban, que fue al siguiente año, le mandaban el contrato ya firmado, renovado el contrato",entonces necesitaban siguiente año mandaban contrato firmado renovado contrato,Migration Motivation / Motivación para migrar,4,1.0
"El contrato aparecía como si uno estaba todavía en Estados Unidos trabajando con ese mismo patrón, ¿sí me explico cómo está",contrato aparecía si todavía unidos trabajando mismo patrón explico cómo,Migration Motivation / Motivación para migrar,4,1.0
"Y después le mandaban ya el contrato ya renovado y todo ya listo ya para irse, ya para trabajar allá ya",después mandaban contrato renovado listo irse trabajar allá,Migration Motivation / Motivación para migrar,4,1.0
"NC:	Los examen médico se lo hacían cada vez que iba uno a hacer contrato en El Paso, Texas",nc examen médico hacían cada vez iba hacer contrato paso texas,Migration Motivation / Motivación para migrar,90,0.33063691048140087
"Pisaba uno tierra mexicana, lo volvían a pasar otra vez ahí al [El] Paso, hacían otro contrato, se iba uno con el mismo patrón, pero entonces sí tenía que ir otra vez en rayos X y todo, todos los requisitos",pisaba tierra mexicana volvían pasar vez ahí paso hacían contrato iba mismo patrón entonces ir vez rayos x requisitos,Migration Motivation / Motivación para migrar,-1,0.0
"Pero cuando no era así, pos hacía uno el contrato otra vez allí en Chihuahua, o otra vez a Río Vista y ahí lo contrataba",así pos hacía contrato vez allí chihuahua vez río vista ahí contrataba,Migration Motivation / Motivación para migrar,15,0.48551531372961954
"Se iba uno directamente a Río Vista a hacer contrato y ahí le ponían otra vez los rayos X y todo, ahí, pero con esa mica, porque tenía uno mucho, no necesitaba uno ya ir a hacer contrato a Chihuahua",iba directamente río vista hacer contrato ahí ponían vez rayos x ahí mica necesitaba ir hacer contrato chihuahua,Migration Motivation / Motivación para migrar,15,0.7470129190458911
"NC:	Mire, la mica se le daban únicamente a los trabajadores que cumplían sus contratos",nc mire mica daban únicamente trabajadores cumplían contratos,Migration Motivation / Motivación para migrar,4,0.8526850320222835
"Allí estuve trabajando con él como un, dos contratos, que fue en el que pasé del [19]59 al [19]60 hasta el [19]61",allí trabajando dos contratos pasé 1959 1960 1961,Migration Motivation / Motivación para migrar,8,1.0
"Inclusive la misma migración, me conoció muy bien los que estaban allí en La Migración",inclusive misma migración conoció bien allí migración,Migration Motivation / Motivación para migrar,30,0.8638987505953626
"Y ya me dieron otra vez la oportunidad de hacer otro nuevo contrato que fue en Nuevo México, en Gegame(",dieron vez oportunidad hacer nuevo contrato nuevo méxico gegame,Migration Motivation / Motivación para migrar,-1,0.0
"MP:	Entonces, para usted, el Programa Bracero, ¿fue bueno",mp entonces usted programa bracero bueno,Migration Motivation / Motivación para migrar,37,1.0
"En los contratos, cuando estuve en Longmont, Colorado, estuve en 1964, pos contrato del betabel también perfectamente bien, porque pos, sí, sí salí bueno para el betabel",contratos longmont colorado 1964 pos contrato betabel perfectamente bien pos salí bueno betabel,Migration Motivation / Motivación para migrar,-1,0.0
"Yo tenía una bicicleta y ahí llegaba hasta La Migración y luego el patrón allí me recogía y no, hasta allá iba yo y vivía,  en la tarde me venía otra vez a Ojinaga",bicicleta ahí llegaba migración luego patrón allí recogía allá iba vivía tarde venía vez ojinaga,Migration Motivation / Motivación para migrar,-1,0.0
"MP:	Cuénteme, ¿cómo se dio cuenta del Programa Bracero, cómo se dio cuenta de que había bracereada",mp cuénteme cómo dio cuenta programa bracero cómo dio cuenta bracereada,Migration Motivation / Motivación para migrar,37,1.0
"NM:	No, pos ahí había muy buenos algodones, más o menos estaba bien, pero yo no cumplí el contrato ahí porque en ese tiempo falleció mi papá y me tuve que venir, sí",nm pos ahí buenos algodones menos bien cumplí contrato ahí tiempo falleció papá venir,Migration Motivation / Motivación para migrar,10,1.0
"MP:	Y, ¿usted tuvo algún problema con el patrón porque se fue antes de que terminara el contrato",mp usted algún problema patrón terminara contrato,Migration Motivation / Motivación para migrar,4,1.0
"NM:	Pues no, por el momento no, únicamente que no, pos no se cumplió el contrato que llevábanos, que debíanos deste, haberlo deste, lo que rezaba la ley en ese tiempo, creo tres meses",nm pues momento únicamente pos cumplió contrato llevábanos debíanos deste haberlo deste rezaba ley tiempo creo tres meses,Migration Motivation / Motivación para migrar,238,0.8862557348726054
"NM:	También en la pisca de algodón, nomás que ahí estaba muy malo, deste, pues muchos no cumplimos el contrato",nm pisca algodón nomás ahí malo deste pues cumplimos contrato,Migration Motivation / Motivación para migrar,6,0.38248554163339865
"Se me había pasado, la tercer vez de eso que le estoy diciendo, jue una parte, también un centro algodonero en Fort Stockton, deste, también, también estuve, ahí sí cumplí yo el contrato, pos también taba, pos no, no era gran cosa la que ganaba uno casí…  MP:	¿Cuánto ganaba más o menos",pasado tercer vez diciendo jue parte centro algodonero fort stockton deste ahí cumplí contrato pos taba pos gran cosa ganaba casí mp cuánto ganaba menos,Migration Motivation / Motivación para migrar,-1,0.0
"Porque pos como no iba uno sin ningún compromiso, había veces que trabajaba uno en una parte y no le convenía y se iba a otra, hasta que llegaba a una parte donde se acomodaba uno, que estaba a gusto, ahí esa era la… Y acá no, digo, pos uno iba con el interés de cumplir contrato, era todo y había veces que, pos sí, digo, la llegó uno a cumplir pero en muchas partes pos, salía uno deste… Pos sí, como dicen allá en Dell City tenían muy buenos algodones, muy, y todo, y cumplir el contrato bien y nos daban un trato más o menos ahí, no le digo que era mexicano el patrón ahí",pos iba ningún compromiso veces trabajaba parte convenía iba llegaba parte acomodaba gusto ahí acá digo pos iba interés cumplir contrato veces pos digo llegó cumplir muchas partes pos salía deste pos dicen allá dell city buenos algodones cumplir contrato bien daban trato menos ahí digo mexicano patrón ahí,Migration Motivation / Motivación para migrar,-1,0.0
"NM:	No, no, pos más o menos pos nos tocó entrar en mayo y nos venimos por ahí en los primeros de julio, porque en ese tiempo daban los cuarenta y cinco días del contrato y cuando no terminaba, le daban quince días más",nm pos menos pos tocó entrar mayo venimos ahí primeros julio tiempo daban cuarenta cinco días contrato terminaba daban quince días,Migration Motivation / Motivación para migrar,155,0.7412771142598379
"Entonces así en general, el Programa Bracero para usted, ¿funcionó",entonces así general programa bracero usted funcionó,Migration Motivation / Motivación para migrar,37,0.5303358626769938
MP:	¿Cómo se dio cuenta usted del Programa Bracero,mp cómo dio cuenta usted programa bracero,Migration Motivation / Motivación para migrar,37,1.0
"TZ:	Sí, en lo que decía el contrato, también de… 2do: 	Ahí se firmaba el contrato y ya",tz decía contrato 2do ahí firmaba contrato,Migration Motivation / Motivación para migrar,4,1.0
"TZ:	Pues, a mí dos rancheros sí me dijeron que si quería contrato grande pero, el de, el del algodón, ¿ve",tz pues dos rancheros dijeron si quería contrato grande algodón,Migration Motivation / Motivación para migrar,6,0.48759295923425444
"Había cumplido el contrato de dieciocho meses y entonces, tenía que venirse a México y ya eran los últimos días de noviembre, creo",cumplido contrato dieciocho meses entonces venirse méxico últimos días noviembre creo,Migration Motivation / Motivación para migrar,488,1.0
"Ya me conocía, dijo: “Oyes, ¿tú quieres contrato grande",conocía dijo oyes quieres contrato grande,Migration Motivation / Motivación para migrar,4,1.0
"MP:	Y cuando se acabó ya el Programa Bracero, que se regresó a México, ¿fue difícil para usted volver a encontrar trabajo",mp acabó programa bracero regresó méxico difícil usted volver encontrar trabajo,Migration Motivation / Motivación para migrar,111,0.37673522161661294
"MP:	Y cuénteme, para usted el Programa Bracero, ¿fue un buen programa",mp cuénteme usted programa bracero buen programa,Migration Motivation / Motivación para migrar,37,1.0
"MP:	Y, ¿cómo se dio cuenta del Programa Bracero",mp cómo dio cuenta programa bracero,Migration Motivation / Motivación para migrar,37,1.0
MP:	¿En qué año fue más o menos en que se dio cuenta del Programa Bracero,mp año menos dio cuenta programa bracero,Migration Motivation / Motivación para migrar,-1,0.0
"MP:	Y, ¿alguien le platicó del Programa Bracero o usted vio por ahí una propaganda",mp alguien platicó programa bracero usted vio ahí propaganda,Migration Motivation / Motivación para migrar,37,0.8412688657354979
"MP:	Y por ejemplo ustedes si tenían alguna pregunta cuando estaban firmando el contrato o algo, ¿a quién le preguntaban o ellos les explicaban de lo que se trataba, de lo que iban a hacer o nada más",mp ejemplo ustedes si alguna pregunta firmando contrato quién preguntaban explicaban trataba iban hacer,Migration Motivation / Motivación para migrar,4,1.0
"Nomás que ya al último ya cuando se acabó el contrato de todo, nos, a todos a los demás los despachó el americano, pos nos llevó allá al, a la esta, ¿cómo se llama allá",nomás último acabó contrato demás despachó americano pos llevó allá cómo llama allá,Migration Motivation / Motivación para migrar,4,0.8223099220370523
"MP:	Y le decía, le digo que si no había algún problema porque pues ustedes habían hecho el contrato, ¿no",mp decía digo si algún problema pues ustedes hecho contrato,Migration Motivation / Motivación para migrar,4,1.0
"RO:	Sí, pero pos nosotros no, ni el contrato no, nunca lo leíamos, nunca los vimos",ro pos contrato nunca leíamos nunca vimos,Migration Motivation / Motivación para migrar,4,1.0
"MP:	¿Cómo lo castigaron, le cancelaron el contrato o cómo fue",mp cómo castigaron cancelaron contrato cómo,Migration Motivation / Motivación para migrar,4,1.0
"MP:	Así en términos generales, ¿cuál es su punto de vista acerca del Programa Bracero, fue bueno o la gente no lo supo aprovechar",mp así términos generales cuál punto vista acerca programa bracero bueno gente supo aprovechar,Migration Motivation / Motivación para migrar,37,1.0
"Y cuénteme, cómo se dio cuenta de que la gente se estaba yendo de bracera, del Programa Bracero",cuénteme cómo dio cuenta gente yendo bracera programa bracero,Migration Motivation / Motivación para migrar,37,1.0
"RE:	No, no cuando, trabajaba yo en otros ranchos, nomás se cumplía… Por ejemplo, aquí le hacían el contrato por tres meses y nomás se cumplían los tres meses y: “Vámonos pa México, usted ya cumplió”",trabajaba ranchos nomás cumplía ejemplo aquí hacían contrato tres meses nomás cumplían tres meses vámonos pa méxico usted cumplió,Migration Motivation / Motivación para migrar,-1,0.0
"Y allá donde le digo que duré seis años, allá no, allá cumplí el contrato de los seis meses y ahí mismo me lo renovaban por otros seis meses",allá digo duré seis años allá allá cumplí contrato seis meses ahí mismo renovaban seis meses,Migration Motivation / Motivación para migrar,56,0.6466182499787102
"RE:	Pues en Colorado ahí fue onde me fue poquito mejor porque allá le pagaban a uno, le pagaban a uno este, por contrato pa andar uno pepenando papa",pues colorado ahí onde poquito mejor allá pagaban pagaban contrato pa andar pepenando papa,Migration Motivation / Motivación para migrar,10,0.910792455170504
MP:	¿Cómo se dio cuenta del Programa Bracero,mp cómo dio cuenta programa bracero,Migration Motivation / Motivación para migrar,37,1.0
"Iba uno una temporada y ya después ya, se venía uno con permiso o venía uno a, ya con el contrato ya cumplido",iba temporada después venía permiso venía contrato cumplido,Migration Motivation / Motivación para migrar,4,1.0
"Pasábamos hechos fila y entonces pasaba uno por emigración ahí y nomás va pasando y va pasando y así, nomás le veían a uno los papeles así",pasábamos hechos fila entonces pasaba emigración ahí nomás va pasando va pasando así nomás veían papeles así,Migration Motivation / Motivación para migrar,30,0.42863784509639635
"Ya después cuando agarraba uno dinero, que ya esta uno trabajando y que ya se iba a venir, si quería llegaba ahí, a que le cancelara el contrato y le dieran el boleto para venirse",después agarraba dinero trabajando iba venir si quería llegaba ahí cancelara contrato dieran boleto venirse,Migration Motivation / Motivación para migrar,4,0.8596445360017498
"Y si no, pues se venía así sin cancelar el contrato y sin boleto, tenía uno mismo que pagar",si pues venía así cancelar contrato boleto mismo pagar,Migration Motivation / Motivación para migrar,4,1.0
"MP:	¿Usted tuvo chanza de saber qué era el contrato, qué cláusulas estaban en el contrato",mp usted chanza saber contrato cláusulas contrato,Migration Motivation / Motivación para migrar,4,1.0
"FG:	Nos daban un contrato como un montón de hojas como periódico, grapadas así",fg daban contrato montón hojas periódico grapadas así,Migration Motivation / Motivación para migrar,4,0.712029539629684
"MP:	 Y por ejemplo al momento de firmar el contrato, si usted tenía alguna pregunta o algo, ¿sí había gente ahí que los ayudara",mp ejemplo momento firmar contrato si usted alguna pregunta gente ahí ayudara,Migration Motivation / Motivación para migrar,4,1.0
"Sí, pos uno lo que quería era trabajar y ya sabía uno más o menos lo que, cómo estaba el contrato con las personas que ya habían ido, que le platicaban a uno, sí",pos quería trabajar sabía menos cómo contrato personas ido platicaban,Migration Motivation / Motivación para migrar,-1,0.0
"MP:	Entonces usted… O sea, porque mucha gente nada más firmaba el contrato, pero sin darse cuenta de lo que estaba firmando, ¿entonces usted sí se dio…",mp entonces usted mucha gente firmaba contrato darse cuenta firmando entonces usted dio,Migration Motivation / Motivación para migrar,4,1.0
"Y si se portó mal y no cumplió con los derechos del contrato, entonces sí podían sancionarlo a él",si portó mal cumplió derechos contrato entonces podían sancionarlo,Migration Motivation / Motivación para migrar,4,0.9367369807803312
"FG:	Pues el tiempo se lo daba uno mismo, porque eso es a contrato",fg pues tiempo daba mismo contrato,Migration Motivation / Motivación para migrar,4,1.0
"Por ejemplo se cumplia el contrato y entonces nos quedamos, nos renovó el contrato para que siguiéramos todo el año y por conocido, algo así",ejemplo cumplia contrato entonces quedamos renovó contrato siguiéramos año conocido así,Migration Motivation / Motivación para migrar,4,1.0
"FG:	No, no, el contrato era por tres meses y luego renovaba uno y luego le renovaban el contrato por todo el año, así",fg contrato tres meses luego renovaba luego renovaban contrato año así,Migration Motivation / Motivación para migrar,238,0.35817743546762776
"Me parece que era dieciocho meses lo que alcanzaba un contrato, así renovándolo",parece dieciocho meses alcanzaba contrato así renovándolo,Migration Motivation / Motivación para migrar,166,1.0
"Y los que iban por allá a otros estados según el, según el trabajo que fuera, unos se iban al elote a todas esas cosas, esos llevaban contratos de cuarenta días, de cuarenta y cinco días, algo así",iban allá según según trabajo iban elote todas cosas llevaban contratos cuarenta días cuarenta cinco días así,Migration Motivation / Motivación para migrar,155,1.0
"FG:	Venía, ahora verá, cuando me renovaron el contrato como a los cuatro meses",fg venía ahora verá renovaron contrato cuatro meses,Migration Motivation / Motivación para migrar,-1,0.0
"Después de que ya me vine yo, dejó el rancho y él andaba en La Migración",después vine dejó rancho andaba migración,Migration Motivation / Motivación para migrar,30,0.8995454820980457
"MP:	Y cuénteme, ¿ustedes no, nunca tuvieron problemas en cuanto, con La Migración de que estuviera ahí mucho tiempo dándoles vueltas, checándolos o algo",mp cuénteme ustedes nunca problemas cuanto migración ahí tiempo dándoles vueltas checándolos,Migration Motivation / Motivación para migrar,30,1.0
"Y trabajó ahí como una semana o dos y llegó La Migración, luego luego se dio cuenta yo creo La Migración, llegaron por él",trabajó ahí semana dos llegó migración luego luego dio cuenta creo migración llegaron,Migration Motivation / Motivación para migrar,249,0.7714968949025213
"No luego luego, nomás vio La Migración y él mismo se vino, ni para qué correr",luego luego nomás vio migración mismo vino correr,Migration Motivation / Motivación para migrar,30,0.8607771878718586
"(risas)  MP:	Cuénteme acerca de cuando usted tenía que renovar contratos y todo esto, ¿era otra vez todo el proceso",risas mp cuénteme acerca usted renovar contratos vez proceso,Migration Motivation / Motivación para migrar,4,1.0
"Renovar, si se quedaba uno a renovar el contrato, hasta el patrón le llevaba el contrato a La Migración",renovar si quedaba renovar contrato patrón llevaba contrato migración,Migration Motivation / Motivación para migrar,4,1.0
"Y al tiempo que ya iba a entregar el trabajador, entonces tenía que avisarle a aquel ranchero: “Ya lo voy a entregar, si quieres ve por él allá a La Migración”",tiempo iba entregar trabajador entonces avisarle aquel ranchero voy entregar si quieres allá migración,Migration Motivation / Motivación para migrar,-1,0.0
Y ya íbanos allá y hacíanos el contrato en el Río Vista,íbanos allá hacíanos contrato río vista,Migration Motivation / Motivación para migrar,107,1.0
Ahí hacíanos el contrato y ahí le decían con qué patrón le tocaba,ahí hacíanos contrato ahí decían patrón tocaba,Migration Motivation / Motivación para migrar,4,1.0
"Ya ahí salía uno contratado y ya llegaba y ahí tenía que llegar uno a cancelar el contrato, ya cuando venía de allá pa acá",ahí salía contratado llegaba ahí llegar cancelar contrato venía allá pa acá,Migration Motivation / Motivación para migrar,4,1.0
"Y así, así y no podía venirse uno a menos de cumplir el contrato",así así podía venirse menos cumplir contrato,Migration Motivation / Motivación para migrar,4,1.0
"Y ahí hacían el contrato, de tanto tiempo que iba a trabajar allá y todo",ahí hacían contrato tiempo iba trabajar allá,Migration Motivation / Motivación para migrar,-1,0.0
"RP:	Sí, pos el contrato era de, desde tres meses nada más, es lo que iba a durar",rp pos contrato tres meses iba durar,Migration Motivation / Motivación para migrar,238,0.9074412565101544
"RP:	No, ya no, ahí mismo el patrón venía y le renovaba a uno otra vez el contrato pal Río Vista, pero ya, ya no renovado uno, lo echaban a uno pa acá, ya no lo dejaban allá",rp ahí mismo patrón venía renovaba vez contrato pal río vista renovado echaban pa acá dejaban allá,Migration Motivation / Motivación para migrar,4,0.6905232637212634
"RP:	Sí anduve mucho tiempo, nomás que, no crea que duraba mucho, pos nomás el contrato y lo echaban a uno",rp anduve tiempo nomás crea duraba pos nomás contrato echaban,Migration Motivation / Motivación para migrar,4,1.0
Un contrato de tres meses y lo echaban a uno pa acá,contrato tres meses echaban pa acá,Migration Motivation / Motivación para migrar,238,0.42353440138900517
"Y al último, ahí en Las Cruces, pos muchos no cumplían, y se venían antes del contrato",último ahí cruces pos cumplían venían contrato,Migration Motivation / Motivación para migrar,4,1.0
"Había veces, yo una pura vez renové contrato en Las Cruces, duré seis meses porque todos se vinieron,  dejaron todo el algodón ahí tirado y me dijeron a mí y otro señor de acá de Rosales que si queríanos tra[bajar], ¡no",veces pura vez renové contrato cruces duré seis meses vinieron dejaron algodón ahí tirado dijeron señor acá rosales si queríanos trabajar,Migration Motivation / Motivación para migrar,56,0.9240588574186958
"RP:	Va uno, por ver se le hace a uno entrar a trabajar y el que no tiene contrato ni nada",rp va ver hace entrar trabajar contrato,Migration Motivation / Motivación para migrar,4,1.0
"RP:	No, no, a él La Migra no le decían nada, ahí tan los contratos",rp migra decían ahí tan contratos,Migration Motivation / Motivación para migrar,4,1.0
"LM:	Entonces ya que les daban el contrato, porque, ahí les daban el contrato, ¿los mandaban a…",lm entonces daban contrato ahí daban contrato mandaban,Migration Motivation / Motivación para migrar,4,1.0
Nomás traíamos el contrato y alguien que venía respondiendo por nosotros para pasarnos el puente,nomás traíamos contrato alguien venía respondiendo pasarnos puente,Migration Motivation / Motivación para migrar,4,1.0
"BF:	No, pues el primer año me tocó con el papá de mi esposa y luego un compadre de él, un conocido de ahí mismo de La Regina",bf pues primer año tocó papá esposa luego compadre conocido ahí mismo regina,Migration Motivation / Motivación para migrar,357,1.0
"“Véngase compadre”, dijo, “váyase y yo le consigo para que le renueven el contrato y se quede todo el año a trabajar”",véngase compadre dijo váyase consigo renueven contrato quede año trabajar,Migration Motivation / Motivación para migrar,-1,0.0
"Entonces nos daba esa tarjeta, porque onde quiera que llegaba La Migración, nos preguntaba, nomás le enseñaba la tarjeta, no había borlote, tarjeta de contratación",entonces daba tarjeta onde quiera llegaba migración preguntaba nomás enseñaba tarjeta borlote tarjeta contratación,Migration Motivation / Motivación para migrar,30,0.3916291651327667
", o era…  BF:	Pues a nosotros nunca nos tocó que, a mí nunca me tocó que me chequeara La Migración",bf pues nunca tocó nunca tocó chequeara migración,Migration Motivation / Motivación para migrar,30,1.0
"BF:	Pero nunca, nunca teníamos que enseñarla porque casi no, como había muchos braceros, pues yo creo que La Migración decía: “Pues estos son puros braceros los que vienen las tiendas y todo eso”",bf nunca nunca enseñarla casi braceros pues creo migración decía pues puros braceros vienen tiendas,Migration Motivation / Motivación para migrar,30,0.9102060380920163
"Así es que sí hacíamos buen dinero porque no era por hora, sino que era por contrato",así hacíamos buen dinero hora sino contrato,Migration Motivation / Motivación para migrar,4,1.0
"Porque el hijo mayor, mi compadre Pedro, que es hasta compadre, compraron una casa y se los quiso traer pa Juárez",hijo mayor compadre pedro compadre compraron casa quiso traer pa juárez,Migration Motivation / Motivación para migrar,-1,0.0
"Pero no me fue posible seguir estudiando, entonces me puse a ayudarle a mi papá en la labor, en Julimes y pos era muy precaria la vida ahí, de extremas pobrezas, y decidí venirme a Ciudad Juárez a la edad de catorce años",posible seguir estudiando entonces puse ayudarle papá labor julimes pos precaria vida ahí extremas pobrezas decidí venirme ciudad juárez edad catorce años,Migration Motivation / Motivación para migrar,-1,0.0
"Y llegamos al puente de aquel tiempo, un puente sencillísimo, hasta la caseta donde estaba el de Inmigración y yo le hice la pregunta que dónde había las trocas que llevaban a piscar algodón a los muchachos de allí y él me contestó",llegamos puente aquel tiempo puente sencillísimo caseta inmigración hice pregunta dónde trocas llevaban piscar algodón muchachos allí contestó,Migration Motivation / Motivación para migrar,102,0.10668518334560123
Y de ahí nos traían en autobús hasta Ciudad Juárez y allí cruzábamos a pie el puente y nos recibían en un local que estaba allí en la misma Emigración junto al puente,ahí traían autobús ciudad juárez allí cruzábamos pie puente recibían local allí misma emigración junto puente,Migration Motivation / Motivación para migrar,102,0.11404216227191374
"Ya ahí nos hacían un examen médico La Emigración y nos echaban unos polvos en la cabeza y en todo el cuerpo, porque nos desnudaban para ver si no llevábamos enfermedades que pudieran contagiar a otras personas",ahí hacían examen médico emigración echaban polvos cabeza cuerpo desnudaban ver si llevábamos enfermedades pudieran contagiar personas,Migration Motivation / Motivación para migrar,-1,0.0
"Y cuénteme acerca de los contratos, ¿cada cuándo usted tenía que renovar contrato o los contratos eran por cuánto tiempo",cuénteme acerca contratos cada cuándo usted renovar contrato contratos cuánto tiempo,Migration Motivation / Motivación para migrar,4,1.0
"Cuando la gente se contrataba, por ejemplo, para Colorado al betabel, que es el capeo del betabel, el contrato también era de cuatro meses, pero cuando la persona ya sabía trabajar en tractores, eran de seis meses, se vencía y se lo volvían a renovar al patrón para seguir trabajando en los tractores",gente contrataba ejemplo colorado betabel capeo betabel contrato cuatro meses persona sabía trabajar tractores seis meses vencía volvían renovar patrón seguir trabajando tractores,Migration Motivation / Motivación para migrar,56,0.349019989025022
"MP:	Y en los contratos, usted no se acuerda, bueno, porque algunas personas que ya hemos entrevistado nos han comentado esto, de que en los contratos había una cláusula de, como era tiempo de guerra, que al final de la guerra ya cuando se terminaba el programa, que iban a recibir beneficios como si fueran veteranos de guerra",mp contratos usted acuerda bueno personas entrevistado comentado contratos cláusula tiempo guerra final guerra terminaba programa iban recibir beneficios si veteranos guerra,Migration Motivation / Motivación para migrar,68,0.06027584905783709
"AH:	No, en los ranchos en donde yo estuve nunca iba, nunca iba La Emigración",ah ranchos nunca iba nunca iba emigración,Migration Motivation / Motivación para migrar,30,1.0
"Y entonces, ya para terminar, su comentario acerca de este Programa Bracero, ¿cuál es su comentario",entonces terminar comentario acerca programa bracero cuál comentario,Migration Motivation / Motivación para migrar,37,0.6827764104207745
"AH:	Más delante si, ya que si nos daba permiso La Migración pronto para cruzar o nos llegue el pasaporte ya, le voy a tener uno de los pasaportes que tengo donde cruzábamos",ah delante si si daba permiso migración pronto cruzar llegue pasaporte voy tener pasaportes cruzábamos,Migration Motivation / Motivación para migrar,73,0.21867146309794805
"Pero no, el tiempo sí se puede pos al cabo La Inmigración no entra a los ranchos ahorita",tiempo puede pos cabo inmigración entra ranchos ahorita,Migration Motivation / Motivación para migrar,30,1.0
"CS:	Sí, sí, sí entonces cuando le digo yo esa vez que vine yo el como, de mojadito, pos andábanos como veinte, veinticinco y pasaba La Inmigración por la carretera, pero no entraba, y ya cuando ya entró fue del [19]50 en adelante",cs entonces digo vez vine mojadito pos andábanos veinte veinticinco pasaba inmigración carretera entraba entró 1950 adelante,Migration Motivation / Motivación para migrar,-1,0.0
"Sí, pos ya casi nomás los rayos X, y ya le daban a uno visto bueno y ya a arreglar el contrato, a firmar los contratos, sí",pos casi nomás rayos x daban visto bueno arreglar contrato firmar contratos,Migration Motivation / Motivación para migrar,4,1.0
"CS:	Este, la pisca de algodón era de por lo que hacía uno de contrato, a $2 dólares las cien libras",cs pisca algodón hacía contrato 2 dólares cien libras,Migration Motivation / Motivación para migrar,6,0.4814160912346135
CS:	Pues primero era por un año y ya después año y medio fueron los contratos,cs pues primero año después año medio contratos,Migration Motivation / Motivación para migrar,-1,0.0
")  LM:	Muy bien, don Carlos, ¿cuándo fue su último contrato",lm bien carlos cuándo último contrato,Migration Motivation / Motivación para migrar,4,1.0
"Vino hasta aquí, porque estaba la oficina entonces de migración, ahí por toda la 16 [de Septiembre]",vino aquí oficina entonces migración ahí toda 16 septiembre,Migration Motivation / Motivación para migrar,169,1.0
FC:	When did you start working for the INS [Immigration and Naturalization Service],fc start working ins immigration naturalization service,Migration Motivation / Motivación para migrar,30,0.9335193643480104
"Working for the INS, they were looking for bilingual clerk typists to work on the Bracero Program",working ins looking bilingual clerk typists work bracero program,Migration Motivation / Motivación para migrar,-1,0.0
FC:	Could you please describe your role in the Bracero Program,fc could please describe role bracero program,Migration Motivation / Motivación para migrar,37,0.4733744993641508
CB:	I don’t know if the person that was taking them back was the contractor or a representative of the contractor,cb dont know person taking back contractor representative contractor,Migration Motivation / Motivación para migrar,4,1.0
"FC:	When a bracero completed his work contract and returned to Mexico, was he required to pass back through a center to make his return official",fc bracero completed work contract returned mexico required pass back center make return official,Migration Motivation / Motivación para migrar,111,0.7148808578114135
"I think some of the contracts were for three months, some were for longer, and some were shorter",think contracts three months longer shorter,Migration Motivation / Motivación para migrar,238,0.9520500962711895
FC:	What do you think were the affects of the Bracero Program on the work of the INS,fc think affects bracero program work ins,Migration Motivation / Motivación para migrar,37,0.6803591923153063
"The immigration, I mean the INS, probably liked it, because it did not exert a lot of effort on their part to make this happen",immigration mean ins probably liked exert lot effort part make happen,Migration Motivation / Motivación para migrar,30,1.0
"CB:	Now that so many years have gone by, I think that the Bracero Program was a good program",cb many years gone think bracero program good program,Migration Motivation / Motivación para migrar,37,0.7365860971366204
"I had two helpers under me, in addition to two other nongovernmental employees that worked for a contractor that were responsible for feeding the braceros",two helpers addition two nongovernmental employees worked contractor responsible feeding braceros,Migration Motivation / Motivación para migrar,-1,0.0
"I would very, very cursorily process them through Mexican immigration, hand them the manifest, which was the list of the braceros, their names and addresses, and I would help Mexican immigration identify them, I said, “Well, these are my people,” you know, “these are the braceros",would cursorily process mexican immigration hand manifest list braceros names addresses would help mexican immigration identify said well people know braceros,Migration Motivation / Motivación para migrar,-1,0.0
"I would process them through Mexican workers, and then I’d do the same thing, very cursorily, through American immigration",would process mexican workers id thing cursorily american immigration,Migration Motivation / Motivación para migrar,-1,0.0
The bracero reception center was always crowded with what we called contractors,bracero reception center always crowded called contractors,Migration Motivation / Motivación para migrar,72,0.1930337317023287
